Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_RSI(C,14)","Exit_RSI(C,14)",Stock,Strategy
89,123186,123202,121.48,120.57006,,123.31986112549602,-80.98466000000053,-0.0074904511030622345,2024-07-17 15:06:00+00:00,2024-07-17 15:22:00+00:00,0 days 00:16:00,,28.037372732196843,26.28846217870675,MRNA,VWAPReversalRsiStrategy
87,123631,123758,122.54,121.72194,,124.37266104552636,-71.17122000000023,-0.006675860943365475,2024-07-18 16:01:00+00:00,2024-07-18 18:08:00+00:00,0 days 02:07:00,,28.63082192610834,23.363903159111317,MRNA,VWAPReversalRsiStrategy
-87,125491,125499,121.77,119.66285484095802,122.75330000000001,119.66285484095802,183.321628836652,0.01730430450063214,2024-07-25 14:31:00+00:00,2024-07-25 14:39:00+00:00,0 days 00:08:00,,69.4056805381993,32.502266395865036,MRNA,VWAPReversalRsiStrategy
90,126275,126379,120.02,121.70004316035337,119.06070000000001,121.70004316035337,151.20388443180403,0.013998026665167362,2024-07-29 14:35:00+00:00,2024-07-29 16:19:00+00:00,0 days 01:44:00,,30.822608167226136,65.57990409228675,MRNA,VWAPReversalRsiStrategy
90,126679,126690,121.3,120.38139000000001,,123.94106478655203,-82.67489999999881,-0.007573042044517586,2024-07-30 14:49:00+00:00,2024-07-30 15:00:00+00:00,0 days 00:11:00,,27.9188552540639,26.795945589829557,MRNA,VWAPReversalRsiStrategy
-89,127081,127175,122.11,120.22416677219012,122.91442,120.22416677219012,167.83915727507957,0.015443724738431586,2024-07-31 15:01:00+00:00,2024-07-31 16:35:00+00:00,0 days 01:34:00,,74.88637904815411,29.958804426405756,MRNA,VWAPReversalRsiStrategy
113,127460,127469,97.85,96.96645000000001,,99.31252889632684,-99.84114999999835,-0.009029637199795437,2024-08-01 14:50:00+00:00,2024-08-01 14:59:00+00:00,0 days 00:09:00,,27.006907721672953,28.32541955550603,MRNA,VWAPReversalRsiStrategy
-131,128277,128531,83.92,82.33524619226559,84.69877,82.33524619226559,207.60274881320842,0.018884101617426263,2024-08-05 15:27:00+00:00,2024-08-05 19:41:00+00:00,0 days 04:14:00,,73.24236433579378,35.91872101809182,MRNA,VWAPReversalRsiStrategy
138,128668,128815,81.26,82.57777615118147,80.69118,82.57777615118147,181.8531088630418,0.016216787486850404,2024-08-06 15:28:00+00:00,2024-08-06 17:55:00+00:00,0 days 02:27:00,,27.23731981611187,73.40798040136505,MRNA,VWAPReversalRsiStrategy
137,129080,129094,82.75,82.17075,,84.08307961183964,-79.35725000000025,-0.007000000000000006,2024-08-07 15:50:00+00:00,2024-08-07 16:04:00+00:00,0 days 00:14:00,,22.94084364131161,28.373974149640752,MRNA,VWAPReversalRsiStrategy
137,130225,130329,82.29,81.7239,,83.52572728124089,-77.5557000000008,-0.006879329201604167,2024-08-12 15:25:00+00:00,2024-08-12 17:09:00+00:00,0 days 01:44:00,,27.735971872578414,33.935036410385806,MRNA,VWAPReversalRsiStrategy
-129,131375,131380,86.66,87.29683,,85.43455058163255,-82.15107000000043,-0.0073486037387491265,2024-08-15 15:05:00+00:00,2024-08-15 15:10:00+00:00,0 days 00:05:00,,77.29448056534628,87.14520044555601,MRNA,VWAPReversalRsiStrategy
-126,131773,131782,88.48,87.2590998739826,89.15978000000001,87.2590998739826,153.8334158781921,0.013798599977592696,2024-08-16 15:13:00+00:00,2024-08-16 15:22:00+00:00,0 days 00:09:00,,85.47249573514553,35.15576096654973,MRNA,VWAPReversalRsiStrategy
-126,132133,132135,89.17,89.83447,,87.74378651637343,-83.72321999999929,-0.0074517214309743895,2024-08-19 14:43:00+00:00,2024-08-19 14:45:00+00:00,0 days 00:02:00,,79.07064461269613,86.40504883366881,MRNA,VWAPReversalRsiStrategy
134,133293,133362,83.79,83.13396,,84.98462969157343,-87.90936000000059,-0.007829573934837186,2024-08-22 14:33:00+00:00,2024-08-22 15:42:00+00:00,0 days 01:09:00,,23.469229920460542,34.18484505127442,MRNA,VWAPReversalRsiStrategy
141,134524,134781,78.88,78.56,78.3477,80.02031639252276,-45.11999999999904,-0.0040567951318457585,2024-08-27 15:34:00+00:00,2024-08-27 19:51:00+00:00,0 days 04:17:00,,27.612632094827,46.764566956404195,MRNA,VWAPReversalRsiStrategy
147,136078,136133,75.34,74.84241,,76.61074489086067,-73.14573000000036,-0.006604592513936858,2024-09-03 15:28:00+00:00,2024-09-03 16:23:00+00:00,0 days 00:55:00,,21.48719759800343,29.219395257894693,MRNA,VWAPReversalRsiStrategy
-149,136441,136454,73.7,72.70952123946448,74.518,72.70952123946448,147.58133531979306,0.013439331893290718,2024-09-04 15:01:00+00:00,2024-09-04 15:14:00+00:00,0 days 00:13:00,,80.60641377872739,39.06058545529054,MRNA,VWAPReversalRsiStrategy
-167,138812,138853,66.89,65.68481701258044,67.39851,65.68481701258044,201.26555889906683,0.018017386566296367,2024-09-12 15:32:00+00:00,2024-09-12 16:13:00+00:00,0 days 00:41:00,,72.65543679726764,36.92282358712449,MRNA,VWAPReversalRsiStrategy
-162,139545,139851,70.22,69.55,70.74175,69.02730799904326,108.54000000000028,0.009541441184847677,2024-09-16 14:45:00+00:00,2024-09-16 19:51:00+00:00,0 days 05:06:00,,75.85231377910449,48.420034529757274,MRNA,VWAPReversalRsiStrategy
-159,139926,139937,71.9,72.39323,,70.89118914010784,-78.42356999999951,-0.006859944367176629,2024-09-17 14:36:00+00:00,2024-09-17 14:47:00+00:00,0 days 00:11:00,,75.21304156831377,75.74135106117417,MRNA,VWAPReversalRsiStrategy
160,140363,140398,71.25,70.67181000000001,,72.20731883558192,-92.51039999999875,-0.008114947368420888,2024-09-18 15:23:00+00:00,2024-09-18 15:58:00+00:00,0 days 00:35:00,,24.113522472212054,34.828408918799525,MRNA,VWAPReversalRsiStrategy
162,140788,140982,69.47,68.86455,,70.41467967517418,-98.08290000000076,-0.008715272779617145,2024-09-19 15:58:00+00:00,2024-09-19 19:12:00+00:00,0 days 03:14:00,,29.793978183273197,27.338675434958947,MRNA,VWAPReversalRsiStrategy
171,141112,141123,65.49,65.02164,,66.6350671542714,-80.08955999999827,-0.00715162620247356,2024-09-20 14:52:00+00:00,2024-09-20 15:03:00+00:00,0 days 00:11:00,,23.22421401268843,20.186633610940955,MRNA,VWAPReversalRsiStrategy
168,143516,143751,66.26,66.83,65.68695000000001,67.14785105307804,95.75999999999885,0.008602475098098195,2024-09-30 15:56:00+00:00,2024-09-30 19:51:00+00:00,0 days 03:55:00,,28.415648320814263,67.47340165520197,MRNA,VWAPReversalRsiStrategy
-193,146960,146972,58.17,58.55705,,57.1755409432586,-74.70064999999903,-0.006653773422726328,2024-10-11 14:50:00+00:00,2024-10-11 15:02:00+00:00,0 days 00:12:00,,71.33934156538477,75.81585718396896,MRNA,VWAPReversalRsiStrategy
-189,147363,147379,58.95,58.099737723374,59.37272,58.099737723374,160.69957028231488,0.014423448288821139,2024-10-14 15:03:00+00:00,2024-10-14 15:19:00+00:00,0 days 00:16:00,,72.35574539840944,30.50444043230848,MRNA,VWAPReversalRsiStrategy
-209,150142,150151,53.94,54.33772,,53.20019673348181,-83.12347999999992,-0.007373377827215366,2024-10-23 15:52:00+00:00,2024-10-23 16:01:00+00:00,0 days 00:09:00,,87.74205852666081,80.01484705552554,MRNA,VWAPReversalRsiStrategy
202,151647,151730,55.55,55.13136,,56.612009803093656,-84.56527999999926,-0.007536273627362644,2024-10-29 14:57:00+00:00,2024-10-29 16:20:00+00:00,0 days 01:23:00,,32.860327788719914,28.94555272920219,MRNA,VWAPReversalRsiStrategy
-201,153169,153231,55.45,54.51700520305665,55.81801,54.51700520305665,187.5319541856143,0.016825875508446386,2024-11-04 15:19:00+00:00,2024-11-04 16:21:00+00:00,0 days 01:02:00,,80.33866077736043,18.65626150639035,MRNA,VWAPReversalRsiStrategy
215,153517,153521,52.55,53.21,52.0332,53.185219718025245,141.9000000000008,0.012559467174120043,2024-11-05 14:37:00+00:00,2024-11-05 14:41:00+00:00,0 days 00:04:00,,8.31755595704487,50.077862447384,MRNA,VWAPReversalRsiStrategy
226,153902,153903,50.72,51.59095805218744,50.0472,51.59095805218744,196.83651979436144,0.017171885886976268,2024-11-06 14:32:00+00:00,2024-11-06 14:33:00+00:00,0 days 00:01:00,,16.923246187577938,41.36760550121119,MRNA,VWAPReversalRsiStrategy
224,154344,154480,51.9,51.49698,,53.68132414399273,-90.27647999999954,-0.007765317919075088,2024-11-07 15:24:00+00:00,2024-11-07 17:40:00+00:00,0 days 02:16:00,,28.3783379460666,26.031085582616175,MRNA,VWAPReversalRsiStrategy
233,154693,154714,49.59,49.203149999999994,,50.2796274850445,-90.13605000000226,-0.007800967937084291,2024-11-08 14:43:00+00:00,2024-11-08 15:04:00+00:00,0 days 00:21:00,,32.01909955810777,31.757875670607206,MRNA,VWAPReversalRsiStrategy
253,155082,155082,45.3,44.97297,,45.936626895584205,-82.73859000000016,-0.0072192052980132315,2024-11-11 14:42:00+00:00,2024-11-11 14:42:00+00:00,0 days 00:00:00,,15.330279991721854,15.330279991721854,MRNA,VWAPReversalRsiStrategy
-259,155508,155530,43.91,43.09083537980474,44.308,43.09083537980474,212.16363663057217,0.018655536784223603,2024-11-12 15:18:00+00:00,2024-11-12 15:40:00+00:00,0 days 00:22:00,,64.432565328808,31.363335204273657,MRNA,VWAPReversalRsiStrategy
275,155881,155883,42.16,41.86488,,42.78669119031583,-81.15799999999922,-0.006999999999999895,2024-11-13 15:01:00+00:00,2024-11-13 15:03:00+00:00,0 days 00:02:00,,25.158319346578722,21.74488319003734,MRNA,VWAPReversalRsiStrategy
286,156277,156319,40.35,41.05336017464774,40.02783,41.05336017464774,201.1610099492541,0.01743147892559449,2024-11-14 15:07:00+00:00,2024-11-14 15:49:00+00:00,0 days 00:42:00,,37.238694929093185,65.80228744038423,MRNA,VWAPReversalRsiStrategy
314,156645,156652,37.4,38.06122223365008,37.019040000000004,38.06122223365008,207.6237813661249,0.017679738867649286,2024-11-15 14:45:00+00:00,2024-11-15 14:52:00+00:00,0 days 00:07:00,,26.81013003937896,43.152055071286235,MRNA,VWAPReversalRsiStrategy
-308,157087,157164,38.75,39.03132,,37.89103663609627,-86.64656000000028,-0.007259870967742055,2024-11-18 15:37:00+00:00,2024-11-18 16:54:00+00:00,0 days 01:17:00,,67.46573985491398,69.89548941046444,MRNA,VWAPReversalRsiStrategy
310,157431,157442,38.19,37.90281,,38.75359355535085,-89.02889999999857,-0.007520031421838103,2024-11-19 14:51:00+00:00,2024-11-19 15:02:00+00:00,0 days 00:11:00,,31.699530189321734,29.137784898274845,MRNA,VWAPReversalRsiStrategy
-309,157882,157903,38.09,37.42989697422639,38.35663,37.42989697422639,203.97183496404722,0.017330087313563003,2024-11-20 15:52:00+00:00,2024-11-20 16:13:00+00:00,0 days 00:21:00,,73.65091719619744,29.173892903901727,MRNA,VWAPReversalRsiStrategy
-324,158239,158371,36.94,37.21872,,36.42547077207182,-90.30527999999995,-0.007545208446128937,2024-11-21 15:19:00+00:00,2024-11-21 17:31:00+00:00,0 days 02:12:00,,71.90383124365728,77.43929982874174,MRNA,VWAPReversalRsiStrategy
-303,158597,158598,39.16,39.48447,,38.490971556822515,-98.31441000000156,-0.008285750766088062,2024-11-22 14:47:00+00:00,2024-11-22 14:48:00+00:00,0 days 00:01:00,,72.20363706305619,78.00059992429767,MRNA,VWAPReversalRsiStrategy
-268,158972,158973,43.91,44.217369999999995,,43.22021594512005,-82.37515999999968,-0.006999999999999895,2024-11-25 14:32:00+00:00,2024-11-25 14:33:00+00:00,0 days 00:01:00,,95.22790167615854,95.65621165239881,MRNA,VWAPReversalRsiStrategy
279,159367,159517,41.92,41.52726,,42.698382963123144,-109.57446000000095,-0.009368797709923715,2024-11-26 14:37:00+00:00,2024-11-26 17:07:00+00:00,0 days 02:30:00,,22.48548286768599,28.503389524339745,MRNA,VWAPReversalRsiStrategy
-267,159839,159885,43.38,42.78093135929598,43.7038,42.78093135929598,159.9513270679749,0.01380978885901396,2024-11-27 15:59:00+00:00,2024-11-27 16:45:00+00:00,0 days 00:46:00,,76.0324015343355,31.949774860279017,MRNA,VWAPReversalRsiStrategy
-268,160218,160333,43.73,43.060236961625215,44.07639,43.060236961625215,179.4964942844416,0.015315870989590308,2024-11-29 15:48:00+00:00,2024-11-29 17:43:00+00:00,0 days 01:55:00,,70.84948720992124,29.23796481260222,MRNA,VWAPReversalRsiStrategy
281,160356,160488,42.39,43.12472797300102,41.97411,43.12472797300102,206.45856041328702,0.017332577801392413,2024-12-02 14:36:00+00:00,2024-12-02 16:48:00+00:00,0 days 02:12:00,,28.429284663284438,72.39059810486967,MRNA,VWAPReversalRsiStrategy
283,160745,160764,42.88,43.69338648598013,42.579840000000004,43.69338648598013,230.18837553237537,0.018968901258864745,2024-12-03 14:35:00+00:00,2024-12-03 14:54:00+00:00,0 days 00:19:00,,18.122863360231307,47.98526520005968,MRNA,VWAPReversalRsiStrategy
298,161163,161171,41.53,42.137406700373056,41.18964,42.137406700373056,181.0071967111703,0.01462573321389482,2024-12-04 15:03:00+00:00,2024-12-04 15:11:00+00:00,0 days 00:08:00,,28.253504886492436,59.695286006644665,MRNA,VWAPReversalRsiStrategy
-292,161566,161594,42.99,42.33109093877823,43.27079,42.33109093877823,192.40144587675692,0.0153270309658472,2024-12-05 15:16:00+00:00,2024-12-05 15:44:00+00:00,0 days 00:28:00,,73.10137144847315,34.990993691104684,MRNA,VWAPReversalRsiStrategy
-284,161919,161922,44.87,45.30493,,43.9639702489447,-123.52012000000039,-0.009693113438823397,2024-12-06 14:39:00+00:00,2024-12-06 14:42:00+00:00,0 days 00:03:00,,83.86507004701397,81.73287545399786,MRNA,VWAPReversalRsiStrategy
-277,162333,162336,45.57,45.919200000000004,,44.88089211103151,-96.7284000000009,-0.007662936142198928,2024-12-09 15:03:00+00:00,2024-12-09 15:06:00+00:00,0 days 00:03:00,,73.42044287499849,74.69200837908693,MRNA,VWAPReversalRsiStrategy
285,162693,162700,43.9,43.42389,,44.59939617733807,-135.69134999999957,-0.010845330296127553,2024-12-10 14:33:00+00:00,2024-12-10 14:40:00+00:00,0 days 00:07:00,,20.301717441081546,20.778256633464174,MRNA,VWAPReversalRsiStrategy
-292,163099,163099,42.34,42.5961,,41.704608160322884,-74.78119999999896,-0.0060486537553139375,2024-12-11 14:49:00+00:00,2024-12-11 14:49:00+00:00,0 days 00:00:00,,78.74829938438555,78.74829938438555,MRNA,VWAPReversalRsiStrategy
-287,163530,163541,42.78,43.12981,,42.18650332605774,-100.39546999999942,-0.008176951846657232,2024-12-12 15:30:00+00:00,2024-12-12 15:41:00+00:00,0 days 00:11:00,,66.02262539284366,69.52771768061096,MRNA,VWAPReversalRsiStrategy
-284,164252,164252,42.98,43.492329999999995,,42.25971578445399,-145.5017199999996,-0.011920195439739434,2024-12-16 14:32:00+00:00,2024-12-16 14:32:00+00:00,0 days 00:00:00,,87.11131633986953,87.11131633986953,MRNA,VWAPReversalRsiStrategy
-283,164648,164663,42.56,42.86799,,41.829470209293184,-87.16116999999906,-0.007236607142857121,2024-12-17 14:38:00+00:00,2024-12-17 14:53:00+00:00,0 days 00:15:00,,72.15546832135176,68.67342923594497,MRNA,VWAPReversalRsiStrategy
-295,165815,166131,40.54,40.1,40.87413,39.47159597620289,129.79999999999933,0.010853478046373932,2024-12-20 14:35:00+00:00,2024-12-20 19:51:00+00:00,0 days 05:16:00,,77.94229698372358,58.11462356147762,MRNA,VWAPReversalRsiStrategy
-299,166891,166962,40.42,39.855455476209485,40.74322,39.855455476209485,168.79881261336442,0.013966960014609509,2024-12-26 16:01:00+00:00,2024-12-26 17:12:00+00:00,0 days 01:11:00,,73.6507667323717,24.074606489928836,MRNA,VWAPReversalRsiStrategy
305,167222,167235,40.27,39.978179999999995,,40.946395802803536,-89.00510000000256,-0.007246585547554196,2024-12-27 15:02:00+00:00,2024-12-27 15:15:00+00:00,0 days 00:13:00,,32.13580202815402,25.96270007592073,MRNA,VWAPReversalRsiStrategy
309,167588,167598,39.37,39.024899999999995,,39.91262427558883,-106.63590000000067,-0.008765557531115076,2024-12-30 14:38:00+00:00,2024-12-30 14:48:00+00:00,0 days 00:10:00,,22.27540511863935,25.7870915803457,MRNA,VWAPReversalRsiStrategy
-296,167983,167985,40.71,41.02518,,40.139990622066826,-93.29327999999941,-0.007742078113485595,2024-12-31 14:43:00+00:00,2024-12-31 14:45:00+00:00,0 days 00:02:00,,85.09727567740342,86.56433579507656,MRNA,VWAPReversalRsiStrategy
-281,168374,168377,42.64,42.94855,,41.98203979969972,-86.70254999999909,-0.007236163227016812,2025-01-02 14:44:00+00:00,2025-01-02 14:47:00+00:00,0 days 00:03:00,,76.49480997141312,82.40782728859091,MRNA,VWAPReversalRsiStrategy
287,168782,168800,41.45,41.13006,,42.13896533021511,-91.82278000000073,-0.007718697225573057,2025-01-03 15:02:00+00:00,2025-01-03 15:20:00+00:00,0 days 00:18:00,,35.61746783084304,26.64542429779321,MRNA,VWAPReversalRsiStrategy
282,169171,169226,41.84,43.097393457894505,41.537189999999995,43.097393457894505,354.5849551262494,0.030052424901876318,2025-01-06 15:01:00+00:00,2025-01-06 15:56:00+00:00,0 days 00:55:00,,27.781043166504848,70.9381659231662,MRNA,VWAPReversalRsiStrategy
-274,169533,169533,44.34,44.70073,,43.48013815433055,-98.84001999999909,-0.008135543527288958,2025-01-07 14:33:00+00:00,2025-01-07 14:33:00+00:00,0 days 00:00:00,,89.1896705368281,89.1896705368281,MRNA,VWAPReversalRsiStrategy
263,169922,169924,45.76,45.39996,,46.56254645730009,-94.69051999999945,-0.007868006993006937,2025-01-08 14:32:00+00:00,2025-01-08 14:34:00+00:00,0 days 00:02:00,,16.0808916540602,12.723366944953327,MRNA,VWAPReversalRsiStrategy
-274,170374,170391,43.69,42.990287328860624,44.005900000000004,42.990287328860624,191.72127189218827,0.016015396455467457,2025-01-10 15:34:00+00:00,2025-01-10 15:51:00+00:00,0 days 00:17:00,,63.859358181445245,34.46608170635177,MRNA,VWAPReversalRsiStrategy
358,170702,170702,33.94,33.563399999999994,,34.43481633657351,-134.82280000000122,-0.011096051856216982,2025-01-13 14:32:00+00:00,2025-01-13 14:32:00+00:00,0 days 00:00:00,,3.6786053201500204,3.6786053201500204,MRNA,VWAPReversalRsiStrategy
-339,171168,171219,35.49,34.78002188032156,35.778710000000004,34.78002188032156,240.68258257099086,0.020005018869496682,2025-01-14 15:48:00+00:00,2025-01-14 16:39:00+00:00,0 days 00:51:00,,75.18363048354867,29.75499085877117,MRNA,VWAPReversalRsiStrategy
-359,172264,172271,34.13,34.610589999999995,,33.8699492242306,-172.53180999999722,-0.014081160269557413,2025-01-17 14:34:00+00:00,2025-01-17 14:41:00+00:00,0 days 00:07:00,,77.78495595048986,83.6764533937584,MRNA,VWAPReversalRsiStrategy
-333,172653,172653,36.25,36.005787889953325,36.8562,36.005787889953325,81.32263264554277,0.006736885794391023,2025-01-21 14:33:00+00:00,2025-01-21 14:33:00+00:00,0 days 00:00:00,,96.14187139667892,96.14187139667892,MRNA,VWAPReversalRsiStrategy
-329,173043,173054,37.0,37.47047,,36.6488138639937,-154.78462999999962,-0.012715405405405278,2025-01-22 14:33:00+00:00,2025-01-22 14:44:00+00:00,0 days 00:11:00,,77.83217742127312,77.52172681347496,MRNA,VWAPReversalRsiStrategy
-306,173432,173436,39.28,38.77770692826487,39.675799999999995,38.77770692826487,153.70167995095022,0.012787501826250769,2025-01-23 14:32:00+00:00,2025-01-23 14:36:00+00:00,0 days 00:04:00,,64.22211930779478,51.622779172995635,MRNA,VWAPReversalRsiStrategy
-271,173824,173824,44.83,45.28479,,44.05231177995069,-123.24809000000073,-0.010144769127816256,2025-01-24 14:34:00+00:00,2025-01-24 14:34:00+00:00,0 days 00:00:00,,86.6403060080018,86.6403060080018,MRNA,VWAPReversalRsiStrategy
-281,174231,174243,42.86,43.21037,,41.69182997303386,-98.45396999999946,-0.008174755016332247,2025-01-27 14:51:00+00:00,2025-01-27 15:03:00+00:00,0 days 00:12:00,,70.58575859194409,68.65650999637978,MRNA,VWAPReversalRsiStrategy
-282,174652,174656,42.37,42.676660000000005,,41.6011902085862,-86.47812000000224,-0.007237668161435229,2025-01-28 15:22:00+00:00,2025-01-28 15:26:00+00:00,0 days 00:04:00,,74.07871311934046,76.74101882240618,MRNA,VWAPReversalRsiStrategy
278,175009,175020,42.62,43.26682864315757,42.31173,43.26682864315757,179.81836279780424,0.015176645780327735,2025-01-29 14:49:00+00:00,2025-01-29 15:00:00+00:00,0 days 00:11:00,,36.082173412864336,48.79359492886442,MRNA,VWAPReversalRsiStrategy
299,175384,175384,40.26,40.823432552296765,39.88881,40.823432552296765,168.46633313673337,0.01399484729996936,2025-01-30 14:34:00+00:00,2025-01-30 14:34:00+00:00,0 days 00:00:00,,46.921765468004146,46.921765468004146,MRNA,VWAPReversalRsiStrategy
303,175846,175861,40.33,40.92093488023609,40.03776,40.92093488023609,179.05326871153557,0.014652488971884203,2025-01-31 15:46:00+00:00,2025-01-31 16:01:00+00:00,0 days 00:15:00,,31.269496831151805,65.94452900927077,MRNA,VWAPReversalRsiStrategy
329,176168,176171,37.7,38.078831943040555,37.257360000000006,38.078831943040555,124.63570926034168,0.01004859265359559,2025-02-03 14:38:00+00:00,2025-02-03 14:41:00+00:00,0 days 00:03:00,,20.96307754974704,28.5247060235054,MRNA,VWAPReversalRsiStrategy
-333,176554,176560,37.51,36.62217325387249,37.83299,36.62217325387249,295.6463064604604,0.023669068145228178,2025-02-04 14:34:00+00:00,2025-02-04 14:40:00+00:00,0 days 00:06:00,,72.92673802627681,45.52071820151279,MRNA,VWAPReversalRsiStrategy
-365,176952,176992,35.13,35.45647,,34.35324513606151,-119.16155000000018,-0.009293196697979011,2025-02-05 14:42:00+00:00,2025-02-05 15:22:00+00:00,0 days 00:40:00,,72.52253429038055,72.01683781860334,MRNA,VWAPReversalRsiStrategy
369,177394,177409,34.36,34.06983,,34.83745374527946,-107.07272999999861,-0.008444994179278131,2025-02-06 15:34:00+00:00,2025-02-06 15:49:00+00:00,0 days 00:15:00,,29.2106161269457,27.11892142136638,MRNA,VWAPReversalRsiStrategy
390,178164,178380,32.23,31.99446,,32.8018967639667,-91.86059999999873,-0.007308098045299305,2025-02-10 15:24:00+00:00,2025-02-10 19:00:00+00:00,0 days 03:36:00,,28.576912361867063,31.773365643881597,MRNA,VWAPReversalRsiStrategy
-399,179282,179282,31.34,31.04109200291221,31.8212,31.04109200291221,119.26429083802748,0.009537587654364632,2025-02-13 14:32:00+00:00,2025-02-13 14:32:00+00:00,0 days 00:00:00,,71.73617994105413,71.73617994105413,MRNA,VWAPReversalRsiStrategy
430,179671,179671,29.3,29.76666666666667,29.05518,29.76666666666667,200.66666666666748,0.015927189988623525,2025-02-14 14:31:00+00:00,2025-02-14 14:31:00+00:00,0 days 00:00:00,,34.424915758983474,34.424915758983474,MRNA,VWAPReversalRsiStrategy
395,180061,180062,32.45,32.57666666666667,31.895159999999997,32.57666666666667,50.033333333332735,0.0039034411915768175,2025-02-18 14:31:00+00:00,2025-02-18 14:32:00+00:00,0 days 00:01:00,,24.08852972838015,49.769835651399234,MRNA,VWAPReversalRsiStrategy
363,180843,180843,35.39,35.00325,,35.862350419883185,-140.39024999999972,-0.010928228313082822,2025-02-20 14:33:00+00:00,2025-02-20 14:33:00+00:00,0 days 00:00:00,,15.714432557370012,15.714432557370012,MRNA,VWAPReversalRsiStrategy
381,181298,181357,33.38,33.96323473237397,33.12648,33.96323473237397,222.21243303448136,0.017472580358716794,2025-02-21 15:38:00+00:00,2025-02-21 16:37:00+00:00,0 days 00:59:00,,34.82050589601035,81.14473952158741,MRNA,VWAPReversalRsiStrategy
-368,182031,182034,35.15,35.42626,,34.05537240298881,-101.66368000000023,-0.007859459459459428,2025-02-25 14:51:00+00:00,2025-02-25 14:54:00+00:00,0 days 00:03:00,,77.53995320052171,80.9828019472471,MRNA,VWAPReversalRsiStrategy
401,182794,182794,31.99,31.716420000000003,,32.40802477155933,-109.70557999999819,-0.008552047514848282,2025-02-27 14:34:00+00:00,2025-02-27 14:34:00+00:00,0 days 00:00:00,,11.76500086461558,11.76500086461558,MRNA,VWAPReversalRsiStrategy
-408,183242,183367,31.19,30.68057335915879,31.43854,30.68057335915879,207.8460694632147,0.016333011889747118,2025-02-28 15:32:00+00:00,2025-02-28 17:37:00+00:00,0 days 02:05:00,,69.86578436989527,27.17337271717425,MRNA,VWAPReversalRsiStrategy
-405,183583,183587,31.93,31.495866687143202,32.224,31.495866687143202,175.82399170700296,0.013596408169646024,2025-03-03 14:43:00+00:00,2025-03-03 14:47:00+00:00,0 days 00:04:00,,73.41939686700103,58.593348660177114,MRNA,VWAPReversalRsiStrategy
-399,184357,184359,32.83,33.16051,,32.32054076076537,-131.87349000000154,-0.010067316478830524,2025-03-05 14:37:00+00:00,2025-03-05 14:39:00+00:00,0 days 00:02:00,,75.69879402811726,78.52866917435995,MRNA,VWAPReversalRsiStrategy
389,184744,184746,33.39,33.7653909520345,32.97753,33.7653909520345,146.02708034142069,0.011242616113641857,2025-03-06 14:34:00+00:00,2025-03-06 14:36:00+00:00,0 days 00:02:00,,31.22022322247239,36.540710864816376,MRNA,VWAPReversalRsiStrategy
-374,185148,185161,35.06,35.406119999999994,,34.41601265073746,-129.44887999999702,-0.009872219053051579,2025-03-07 14:48:00+00:00,2025-03-07 15:01:00+00:00,0 days 00:13:00,,71.60152357648015,73.90896962513172,MRNA,VWAPReversalRsiStrategy
359,185585,185586,36.25,35.976389999999995,,36.9434842522872,-98.2259900000018,-0.007547862068965627,2025-03-10 14:35:00+00:00,2025-03-10 14:36:00+00:00,0 days 00:01:00,,23.402735348703864,23.09126373961567,MRNA,VWAPReversalRsiStrategy
389,185973,186074,33.16,32.868300000000005,,34.101317161492176,-113.47129999999675,-0.008796743063932189,2025-03-11 14:33:00+00:00,2025-03-11 16:14:00+00:00,0 days 01:41:00,,28.201719206558252,24.264523338347594,MRNA,VWAPReversalRsiStrategy
-366,186402,186616,34.95,35.21479,,34.25421114064188,-96.91313999999922,-0.007576251788268928,2025-03-12 15:12:00+00:00,2025-03-12 18:46:00+00:00,0 days 03:34:00,,75.82407630803287,78.87221947033179,MRNA,VWAPReversalRsiStrategy
359,186798,186813,35.32,35.00325,,36.576886082987656,-113.71324999999963,-0.00896800679501697,2025-03-13 15:18:00+00:00,2025-03-13 15:33:00+00:00,0 days 00:15:00,,32.128242499631114,26.577758805070133,MRNA,VWAPReversalRsiStrategy
367,187212,187461,34.29,34.49,34.00032,35.06782441853897,73.40000000000104,0.005832604257801188,2025-03-14 15:42:00+00:00,2025-03-14 19:51:00+00:00,0 days 04:09:00,,28.985940830529326,55.27561552117054,MRNA,VWAPReversalRsiStrategy
-370,189510,189512,34.14,34.38905,,33.6528134954998,-92.14849999999885,-0.007294961921499699,2025-03-24 15:00:00+00:00,2025-03-24 15:02:00+00:00,0 days 00:02:00,,75.04424619448095,73.82804480043332,MRNA,VWAPReversalRsiStrategy
383,190291,190304,32.8,32.49096,,33.203016802930016,-118.36231999999846,-0.00942195121951206,2025-03-26 15:01:00+00:00,2025-03-26 15:14:00+00:00,0 days 00:13:00,,15.527835131573141,17.56227181370356,MRNA,VWAPReversalRsiStrategy
-389,190656,190664,31.98,31.52533632624314,32.21393,31.52533632624314,176.86416909141928,0.014217125508344641,2025-03-27 14:36:00+00:00,2025-03-27 14:44:00+00:00,0 days 00:08:00,,75.13499554557583,36.47421593341444,MRNA,VWAPReversalRsiStrategy
