"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2023-12-12T17:25:00.000Z","193.37","193.50","193.33","193.47","0.05","0.05","287,778"
"2023-12-12T17:30:00.000Z","193.48","193.50","193.41","193.43","-0.02","-0.02","180,814"
"2023-12-12T17:35:00.000Z","193.42","193.51","193.40","193.48","0.03","0.02","312,605"
"2023-12-12T17:40:00.000Z","193.48","193.49","193.34","193.35","-0.06","-0.07","224,103"
"2023-12-12T17:45:00.000Z","193.35","193.45","193.28","193.28","-0.04","-0.04","212,587"
"2023-12-12T17:50:00.000Z","193.29","193.42","193.26","193.40","0.06","0.06","243,162"
"2023-12-12T17:55:00.000Z","193.40","193.46","193.35","193.43","0.01","0.01","183,479"
"2023-12-12T18:00:00.000Z","193.43","193.62","193.37","193.52","0.05","0.05","886,501"
"2023-12-12T18:05:00.000Z","193.52","193.79","193.45","193.77","0.13","0.13","732,422"
"2023-12-12T18:10:00.000Z","193.76","193.81","193.62","193.68","-0.05","-0.05","477,774"
"2023-12-12T18:15:00.000Z","193.67","193.69","193.57","193.59","-0.05","-0.05","230,704"
"2023-12-12T18:20:00.000Z","193.60","193.65","193.50","193.59","0","0","292,547"
"2023-12-12T18:25:00.000Z","193.59","193.72","193.57","193.66","0.04","0.03","247,981"
"2023-12-12T18:30:00.000Z","193.67","193.79","193.63","193.78","0.06","0.06","394,911"
"2023-12-12T18:35:00.000Z","193.79","193.93","193.78","193.85","0.04","0.03","371,385"
"2023-12-12T18:40:00.000Z","193.86","193.89","193.74","193.77","-0.04","-0.04","258,538"
"2023-12-12T18:45:00.000Z","193.76","193.96","193.76","193.93","0.09","0.08","368,931"
"2023-12-12T18:50:00.000Z","193.93","194.15","193.93","194.04","0.05","0.05","486,333"
"2023-12-12T18:55:00.000Z","194.03","194.08","193.96","194.06","0.01","0.01","268,087"
"2023-12-12T19:00:00.000Z","194.07","194.21","193.99","194.16","0.05","0.05","343,709"
"2023-12-12T19:05:00.000Z","194.16","194.26","194.09","194.18","0.01","0.01","521,600"
"2023-12-12T19:10:00.000Z","194.17","194.21","194.07","194.15","-0.02","-0.02","276,466"
"2023-12-12T19:15:00.000Z","194.15","194.31","194.13","194.27","0.06","0.06","375,358"
"2023-12-12T19:20:00.000Z","194.28","194.33","194.21","194.26","-0.01","-0.01","321,136"
"2023-12-12T19:25:00.000Z","194.26","194.29","194.20","194.22","-0.02","-0.02","283,816"
"2023-12-12T19:30:00.000Z","194.22","194.26","194.19","194.25","0.02","0.02","283,271"
"2023-12-12T19:35:00.000Z","194.26","194.33","194.24","194.26","0.01","0.01","302,391"
"2023-12-12T19:40:00.000Z","194.26","194.28","194.15","194.22","-0.02","-0.02","372,441"
"2023-12-12T19:45:00.000Z","194.21","194.33","194.19","194.25","0.02","0.01","379,097"
"2023-12-12T19:50:00.000Z","194.24","194.34","194.23","194.30","0.03","0.02","303,287"
"2023-12-12T19:55:00.000Z","194.30","194.34","194.24","194.24","-0.03","-0.03","230,107"
"2023-12-12T20:00:00.000Z","194.25","194.40","194.23","194.38","0.07","0.07","368,590"
"2023-12-12T20:05:00.000Z","194.38","194.52","194.37","194.49","0.06","0.06","429,329"
"2023-12-12T20:10:00.000Z","194.49","194.50","194.29","194.30","-0.10","-0.10","379,791"
"2023-12-12T20:15:00.000Z","194.30","194.36","194.26","194.30","0","0","355,297"
"2023-12-12T20:20:00.000Z","194.30","194.56","194.28","194.53","0.12","0.11","586,383"
"2023-12-12T20:25:00.000Z","194.52","194.53","194.38","194.38","-0.07","-0.08","314,753"
"2023-12-12T20:30:00.000Z","194.38","194.41","194.26","194.28","-0.05","-0.06","627,339"
"2023-12-12T20:35:00.000Z","194.28","194.36","194.24","194.29","0.01","0.01","443,830"
"2023-12-12T20:40:00.000Z","194.30","194.37","194.21","194.35","0.03","0.02","428,578"
"2023-12-12T20:45:00.000Z","194.34","194.39","194.24","194.28","-0.03","-0.03","492,929"
"2023-12-12T20:50:00.000Z","194.28","194.51","194.21","194.43","0.08","0.08","1,176,721"
"2023-12-12T20:55:00.000Z","194.43","194.72","194.42","194.67","0.12","0.12","2,212,577"
"2023-12-13T14:30:00.000Z","195.09","196.18","194.85","196.17","0.77","0.77","4,018,623"
"2023-12-13T14:35:00.000Z","196.17","196.42","195.97","196.15","-0.01","-0.01","1,072,736"
"2023-12-13T14:40:00.000Z","196.17","196.58","196.12","196.33","0.09","0.09","1,217,510"
"2023-12-13T14:45:00.000Z","196.32","196.32","195.90","195.93","-0.20","-0.20","753,195"
"2023-12-13T14:50:00.000Z","195.94","195.97","195.76","195.79","-0.08","-0.08","628,312"
"2023-12-13T14:55:00.000Z","195.78","196.03","195.78","195.91","0.06","0.06","650,260"
"2023-12-13T15:00:00.000Z","195.90","195.98","195.80","195.95","0.02","0.02","551,575"
"2023-12-13T15:05:00.000Z","195.95","196.35","195.84","196.34","0.20","0.20","1,041,756"
"2023-12-13T15:10:00.000Z","196.34","196.46","196.15","196.17","-0.09","-0.09","609,511"
"2023-12-13T15:15:00.000Z","196.17","196.20","196.07","196.15","-0.01","-0.01","498,429"
"2023-12-13T15:20:00.000Z","196.15","196.33","196.09","196.28","0.07","0.07","560,321"
"2023-12-13T15:25:00.000Z","196.29","196.63","196.28","196.52","0.12","0.12","801,911"
"2023-12-13T15:30:00.000Z","196.52","196.74","196.30","196.40","-0.06","-0.06","794,435"
"2023-12-13T15:35:00.000Z","196.39","196.64","196.39","196.53","0.07","0.07","559,135"
"2023-12-13T15:40:00.000Z","196.52","196.62","196.39","196.56","0.02","0.01","696,752"
"2023-12-13T15:45:00.000Z","196.56","196.57","196.37","196.38","-0.09","-0.09","420,985"
"2023-12-13T15:50:00.000Z","196.38","196.39","196.17","196.18","-0.10","-0.10","560,736"
"2023-12-13T15:55:00.000Z","196.18","196.39","196.16","196.32","0.07","0.07","456,273"
"2023-12-13T16:00:00.000Z","196.33","196.45","196.32","196.37","0.02","0.02","392,959"
"2023-12-13T16:05:00.000Z","196.37","196.37","196.12","196.15","-0.11","-0.11","487,303"
"2023-12-13T16:10:00.000Z","196.14","196.39","196.05","196.26","0.05","0.05","551,935"
"2023-12-13T16:15:00.000Z","196.26","196.28","196.01","196.09","-0.09","-0.09","326,018"
"2023-12-13T16:20:00.000Z","196.08","196.16","195.76","195.88","-0.10","-0.11","1,013,565"
"2023-12-13T16:25:00.000Z","195.88","195.99","195.65","195.96","0.04","0.04","525,948"
"2023-12-13T16:30:00.000Z","195.96","196.28","195.96","196.13","0.09","0.09","494,514"
"2023-12-13T16:35:00.000Z","196.14","196.25","195.95","195.99","-0.07","-0.07","268,946"
"2023-12-13T16:40:00.000Z","195.99","196.20","195.96","196.10","0.05","0.05","859,394"
"2023-12-13T16:45:00.000Z","196.09","196.17","196.03","196.06","-0.02","-0.02","233,816"
"2023-12-13T16:50:00.000Z","196.06","196.07","195.91","196.03","-0.02","-0.02","236,272"
"2023-12-13T16:55:00.000Z","196.02","196.02","195.91","195.95","-0.04","-0.04","237,971"
"2023-12-13T17:00:00.000Z","195.96","196.08","195.84","195.99","0.02","0.02","383,449"
"2023-12-13T17:05:00.000Z","195.99","196.11","195.85","195.91","-0.04","-0.04","409,968"
"2023-12-13T17:10:00.000Z","195.91","196.03","195.88","195.91","0","0","225,605"
"2023-12-13T17:15:00.000Z","195.91","195.92","195.79","195.85","-0.03","-0.03","203,167"
"2023-12-13T17:20:00.000Z","195.85","195.89","195.72","195.72","-0.07","-0.07","280,256"
"2023-12-13T17:25:00.000Z","195.73","195.85","195.70","195.77","0.02","0.02","241,637"
"2023-12-13T17:30:00.000Z","195.77","195.77","195.59","195.65","-0.06","-0.07","279,907"
"2023-12-13T17:35:00.000Z","195.64","195.71","195.54","195.66","0.01","0.01","246,873"
"2023-12-13T17:40:00.000Z","195.66","195.66","195.48","195.59","-0.04","-0.04","255,260"
"2023-12-13T17:45:00.000Z","195.59","195.63","195.50","195.63","0.02","0.02","218,690"
"2023-12-13T17:50:00.000Z","195.63","195.84","195.63","195.82","0.10","0.10","269,169"
"2023-12-13T17:55:00.000Z","195.82","196.10","195.82","196.10","0.14","0.14","1,084,259"
"2023-12-13T18:00:00.000Z","196.10","196.19","196.05","196.16","0.04","0.03","413,164"
"2023-12-13T18:05:00.000Z","196.17","196.21","196.07","196.14","-0.01","-0.01","367,396"
"2023-12-13T18:10:00.000Z","196.15","196.32","196.15","196.29","0.08","0.08","448,619"
"2023-12-13T18:15:00.000Z","196.30","196.35","196.27","196.32","0.01","0.01","322,481"
"2023-12-13T18:20:00.000Z","196.31","196.52","196.31","196.50","0.09","0.09","452,450"
"2023-12-13T18:25:00.000Z","196.50","196.62","196.49","196.55","0.03","0.03","456,483"
"2023-12-13T18:30:00.000Z","196.55","196.82","196.55","196.82","0.13","0.13","675,692"
"2023-12-13T18:35:00.000Z","196.82","196.92","196.65","196.73","-0.05","-0.05","760,687"
"2023-12-13T18:40:00.000Z","196.74","196.83","196.66","196.74","0.01","0","365,299"
"2023-12-13T18:45:00.000Z","196.74","196.80","196.65","196.66","-0.04","-0.04","932,466"
"2023-12-13T18:50:00.000Z","196.66","196.68","196.55","196.63","-0.02","-0.02","333,379"
"2023-12-13T18:55:00.000Z","196.62","196.69","196.43","196.47","-0.08","-0.08","345,191"
"2023-12-13T19:00:00.000Z","196.48","197.19","196.48","197.02","0.28","0.28","2,098,218"
"2023-12-13T19:05:00.000Z","197.01","197.22","196.93","197.11","0.05","0.04","719,002"
"2023-12-13T19:10:00.000Z","196.86","196.88","196.81","196.84","-0.14","-0.14","860,577"
"2023-12-13T19:15:00.000Z","196.85","197.11","196.78","197.10","0.13","0.13","499,262"
"2023-12-13T19:20:00.000Z","197.10","197.45","197.07","197.42","0.16","0.16","841,505"
"2023-12-13T19:25:00.000Z","197.42","197.43","197.20","197.30","-0.06","-0.06","699,813"
"2023-12-13T19:30:00.000Z","197.29","197.40","197.01","197.40","0.05","0.05","755,164"
"2023-12-13T19:35:00.000Z","197.40","197.54","197.25","197.48","0.04","0.04","1,023,054"
"2023-12-13T19:40:00.000Z","197.47","197.76","197.38","197.58","0.05","0.05","1,167,650"
"2023-12-13T19:45:00.000Z","197.59","197.65","197.31","197.37","-0.11","-0.11","784,596"
"2023-12-13T19:50:00.000Z","197.37","197.80","197.30","197.79","0.21","0.21","625,390"
"2023-12-13T19:55:00.000Z","197.79","198.00","197.74","197.91","0.06","0.06","1,389,151"
"2023-12-13T20:00:00.000Z","197.91","197.98","197.81","197.90","-0.01","-0.01","650,969"
"2023-12-13T20:05:00.000Z","197.90","197.94","197.63","197.75","-0.07","-0.07","952,617"
"2023-12-13T20:10:00.000Z","197.73","197.73","197.35","197.41","-0.17","-0.17","747,355"
"2023-12-13T20:15:00.000Z","197.43","197.43","197.01","197.05","-0.18","-0.18","1,002,313"
"2023-12-13T20:20:00.000Z","197.06","197.23","196.63","196.66","-0.20","-0.20","858,577"
"2023-12-13T20:25:00.000Z","196.67","197.04","196.57","196.98","0.16","0.16","856,284"
"2023-12-13T20:30:00.000Z","196.98","196.98","196.75","196.80","-0.09","-0.09","576,515"
"2023-12-13T20:35:00.000Z","196.80","196.99","196.67","196.96","0.08","0.07","799,066"
"2023-12-13T20:40:00.000Z","196.98","197.10","196.92","197.10","0.07","0.07","893,395"
"2023-12-13T20:45:00.000Z","197.10","197.30","197.04","197.29","0.10","0.10","1,148,539"
"2023-12-13T20:50:00.000Z","197.29","197.35","196.94","197.32","0.02","0.02","1,280,491"
"2023-12-13T20:55:00.000Z","197.32","197.89","197.32","197.87","0.28","0.28","3,434,389"
"2023-12-14T14:30:00.000Z","198.68","199.62","198.59","199.26","0.70","0.70","5,733,852"
"2023-12-14T14:35:00.000Z","199.25","199.43","199.00","199.38","0.06","0.06","1,604,143"
"2023-12-14T14:40:00.000Z","199.38","199.39","198.95","199.16","-0.11","-0.11","1,131,440"
"2023-12-14T14:45:00.000Z","199.16","199.35","199.12","199.12","-0.02","-0.02","1,090,301"
"2023-12-14T14:50:00.000Z","199.13","199.37","198.75","199.33","0.11","0.10","1,166,164"
"2023-12-14T14:55:00.000Z","199.33","199.56","199.09","199.20","-0.07","-0.07","1,211,572"
"2023-12-14T15:00:00.000Z","199.19","199.26","198.79","199.12","-0.04","-0.04","1,348,657"
"2023-12-14T15:05:00.000Z","199.11","199.28","198.95","199.21","0.05","0.05","893,955"
"2023-12-14T15:10:00.000Z","199.21","199.60","199.17","199.37","0.08","0.08","1,282,132"
"2023-12-14T15:15:00.000Z","199.38","199.51","198.93","199.17","-0.10","-0.10","1,226,003"
"2023-12-14T15:20:00.000Z","199.18","199.32","199.02","199.32","0.08","0.08","812,660"
"2023-12-14T15:25:00.000Z","199.32","199.40","198.74","198.79","-0.27","-0.27","979,286"
"2023-12-14T15:30:00.000Z","198.80","199.04","198.66","199.03","0.12","0.12","790,018"
"2023-12-14T15:35:00.000Z","199.04","199.12","198.80","198.96","-0.04","-0.04","586,691"
"2023-12-14T15:40:00.000Z","198.96","199.38","198.94","199.01","0.03","0.02","754,151"
"2023-12-14T15:45:00.000Z","199.01","199.21","198.79","199.04","0.02","0.02","682,195"
"2023-12-14T15:50:00.000Z","199.04","199.19","198.98","199.18","0.07","0.07","812,687"
"2023-12-14T15:55:00.000Z","199.18","199.29","198.90","199.12","-0.03","-0.03","612,215"
"2023-12-14T16:00:00.000Z","199.13","199.21","198.70","198.73","-0.20","-0.20","658,454"
"2023-12-14T16:05:00.000Z","198.73","198.79","198.51","198.54","-0.09","-0.09","700,281"
"2023-12-14T16:10:00.000Z","198.54","198.76","198.24","198.26","-0.15","-0.15","754,853"
"2023-12-14T16:15:00.000Z","198.26","198.62","198.21","198.59","0.17","0.17","527,596"
"2023-12-14T16:20:00.000Z","198.58","198.64","198.32","198.35","-0.12","-0.12","725,906"
"2023-12-14T16:25:00.000Z","198.35","198.42","198.15","198.36","0.01","0.01","1,827,241"
"2023-12-14T16:30:00.000Z","198.35","198.56","198.20","198.26","-0.05","-0.05","516,343"
"2023-12-14T16:35:00.000Z","198.25","198.32","198.05","198.16","-0.05","-0.05","542,173"
"2023-12-14T16:40:00.000Z","198.15","198.26","197.99","198.18","0.01","0.01","636,195"
"2023-12-14T16:45:00.000Z","198.18","198.36","197.99","198.07","-0.06","-0.06","529,426"
"2023-12-14T16:50:00.000Z","198.07","198.22","198.03","198.10","0.02","0.02","333,184"
"2023-12-14T16:55:00.000Z","198.10","198.10","197.76","197.80","-0.16","-0.16","530,993"
"2023-12-14T17:00:00.000Z","197.79","197.87","197.59","197.68","-0.06","-0.06","539,281"
"2023-12-14T17:05:00.000Z","197.68","198.00","197.66","197.99","0.15","0.15","472,955"
"2023-12-14T17:10:00.000Z","197.99","198.15","197.93","198.13","0.07","0.07","496,117"
"2023-12-14T17:15:00.000Z","198.13","198.20","198.03","198.10","-0.01","-0.01","379,526"
"2023-12-14T17:20:00.000Z","198.10","198.32","198.09","198.32","0.11","0.11","338,122"
"2023-12-14T17:25:00.000Z","198.32","198.49","198.31","198.40","0.04","0.04","477,507"
"2023-12-14T17:30:00.000Z","198.39","198.47","198.26","198.39","-0.01","-0.01","386,877"
"2023-12-14T17:35:00.000Z","198.38","198.47","198.37","198.38","-0.01","-0.01","382,338"
"2023-12-14T17:40:00.000Z","198.38","198.47","198.34","198.40","0.01","0.01","279,775"
"2023-12-14T17:45:00.000Z","198.40","198.56","198.39","198.46","0.03","0.03","331,413"
"2023-12-14T17:50:00.000Z","198.45","198.47","198.12","198.12","-0.17","-0.17","445,946"
"2023-12-14T17:55:00.000Z","198.13","198.17","197.70","197.71","-0.21","-0.21","468,406"
"2023-12-14T18:00:00.000Z","197.71","197.71","197.34","197.48","-0.12","-0.12","563,036"
"2023-12-14T18:05:00.000Z","197.49","197.50","197.34","197.43","-0.02","-0.03","340,149"
"2023-12-14T18:10:00.000Z","197.43","197.51","197.26","197.43","0","0","565,370"
"2023-12-14T18:15:00.000Z","197.44","197.44","197.07","197.09","-0.18","-0.18","671,142"
"2023-12-14T18:20:00.000Z","197.05","197.06","196.81","196.90","-0.10","-0.10","703,449"
"2023-12-14T18:25:00.000Z","196.89","196.90","196.71","196.85","-0.02","-0.02","446,757"
"2023-12-14T18:30:00.000Z","196.85","197.16","196.80","197.15","0.15","0.15","387,805"
"2023-12-14T18:35:00.000Z","197.15","197.19","196.99","197.02","-0.06","-0.06","296,834"
"2023-12-14T18:40:00.000Z","197.02","197.05","196.93","196.93","-0.05","-0.05","227,404"
"2023-12-14T18:45:00.000Z","196.94","196.96","196.77","196.79","-0.08","-0.08","270,808"
"2023-12-14T18:50:00.000Z","196.78","196.78","196.16","196.35","-0.22","-0.22","710,618"
"2023-12-14T18:55:00.000Z","196.35","196.81","196.35","196.80","0.23","0.23","458,951"
"2023-12-14T19:00:00.000Z","196.79","197.15","196.77","197.04","0.12","0.12","480,398"
"2023-12-14T19:05:00.000Z","197.04","197.22","196.99","197.05","0.01","0","293,613"
"2023-12-14T19:10:00.000Z","197.05","197.38","197.00","197.29","0.12","0.12","483,921"
"2023-12-14T19:15:00.000Z","197.28","197.48","197.26","197.48","0.09","0.09","333,712"
"2023-12-14T19:20:00.000Z","197.47","197.72","197.44","197.68","0.11","0.10","471,784"
"2023-12-14T19:25:00.000Z","197.69","197.90","197.67","197.90","0.11","0.11","449,157"
"2023-12-14T19:30:00.000Z","197.90","197.90","197.54","197.61","-0.14","-0.15","434,206"
"2023-12-14T19:35:00.000Z","197.62","197.68","197.31","197.32","-0.15","-0.15","391,400"
"2023-12-14T19:40:00.000Z","197.32","197.41","197.24","197.34","0.01","0.01","354,516"
"2023-12-14T19:45:00.000Z","197.33","197.57","197.33","197.55","0.11","0.11","349,020"
"2023-12-14T19:50:00.000Z","197.54","197.72","197.54","197.68","0.07","0.06","343,013"
"2023-12-14T19:55:00.000Z","197.68","197.82","197.63","197.71","0.02","0.02","427,187"
"2023-12-14T20:00:00.000Z","197.72","197.99","197.69","197.86","0.07","0.07","453,756"
"2023-12-14T20:05:00.000Z","197.85","198.02","197.79","197.88","0.01","0.01","524,631"
"2023-12-14T20:10:00.000Z","197.88","198.00","197.76","197.77","-0.06","-0.06","497,369"
"2023-12-14T20:15:00.000Z","197.77","197.88","197.69","197.84","0.04","0.03","551,169"
"2023-12-14T20:20:00.000Z","197.85","197.92","197.75","197.91","0.04","0.04","493,257"
"2023-12-14T20:25:00.000Z","197.91","198.08","197.88","197.91","0","0","529,767"
"2023-12-14T20:30:00.000Z","197.91","198.06","197.85","197.92","0","0","600,043"
"2023-12-14T20:35:00.000Z","197.91","198.00","197.84","197.85","-0.03","-0.03","493,967"
"2023-12-14T20:40:00.000Z","197.85","197.91","197.76","197.80","-0.03","-0.03","698,101"
"2023-12-14T20:45:00.000Z","197.81","198.12","197.65","197.79","-0.01","-0.01","860,821"
"2023-12-14T20:50:00.000Z","197.78","198.09","197.65","197.69","-0.05","-0.05","1,305,317"
"2023-12-14T20:55:00.000Z","197.68","198.16","197.56","198.14","0.23","0.23","3,173,980"
"2023-12-15T14:30:00.000Z","197.75","197.93","197.13","197.25","-0.45","-0.45","18,998,133"
"2023-12-15T14:35:00.000Z","197.25","197.92","197.08","197.70","0.23","0.23","1,906,887"
"2023-12-15T14:40:00.000Z","197.69","198.06","197.46","197.93","0.12","0.12","787,100"
"2023-12-15T14:45:00.000Z","197.94","198.15","197.55","197.64","-0.15","-0.15","827,365"
"2023-12-15T14:50:00.000Z","197.65","197.92","197.56","197.60","-0.02","-0.02","498,733"
"2023-12-15T14:55:00.000Z","197.61","198.00","197.54","197.88","0.14","0.14","602,004"
"2023-12-15T15:00:00.000Z","197.89","198.07","197.55","197.56","-0.16","-0.17","708,864"
"2023-12-15T15:05:00.000Z","197.57","197.95","197.57","197.93","0.19","0.19","549,197"
"2023-12-15T15:10:00.000Z","197.93","198.23","197.66","198.15","0.11","0.11","891,348"
"2023-12-15T15:15:00.000Z","198.14","198.36","198.03","198.22","0.04","0.03","822,028"
"2023-12-15T15:20:00.000Z","198.23","198.40","198.01","198.10","-0.06","-0.06","621,945"
"2023-12-15T15:25:00.000Z","198.10","198.24","198.02","198.03","-0.03","-0.03","494,845"
"2023-12-15T15:30:00.000Z","198.04","198.16","197.92","197.99","-0.02","-0.02","648,626"
"2023-12-15T15:35:00.000Z","197.97","198.04","197.84","197.84","-0.08","-0.08","593,711"
"2023-12-15T15:40:00.000Z","197.83","197.88","197.57","197.58","-0.13","-0.13","709,050"
"2023-12-15T15:45:00.000Z","197.57","197.68","197.42","197.68","0.05","0.05","627,210"
"2023-12-15T15:50:00.000Z","197.68","197.80","197.61","197.76","0.04","0.04","509,356"
"2023-12-15T15:55:00.000Z","197.76","197.80","197.63","197.68","-0.04","-0.04","438,958"
"2023-12-15T16:00:00.000Z","197.68","197.74","197.55","197.69","0.01","0.01","393,657"
"2023-12-15T16:05:00.000Z","197.68","197.69","197.45","197.51","-0.09","-0.09","504,102"
"2023-12-15T16:10:00.000Z","197.51","197.55","197.41","197.43","-0.04","-0.04","344,383"
"2023-12-15T16:15:00.000Z","197.40","197.55","197.35","197.52","0.05","0.05","457,820"
"2023-12-15T16:20:00.000Z","197.51","197.66","197.38","197.63","0.06","0.06","391,724"
"2023-12-15T16:25:00.000Z","197.63","197.72","197.57","197.63","-0.01","-0.01","450,622"
"2023-12-15T16:30:00.000Z","197.63","197.86","197.59","197.78","0.08","0.08","449,231"
"2023-12-15T16:35:00.000Z","197.77","198.02","197.77","197.94","0.08","0.08","529,510"
"2023-12-15T16:40:00.000Z","197.94","197.97","197.78","197.93","0","0","350,874"
"2023-12-15T16:45:00.000Z","197.93","197.97","197.84","197.93","0","-0.01","280,512"
"2023-12-15T16:50:00.000Z","197.93","197.96","197.76","197.84","-0.05","-0.05","312,701"
"2023-12-15T16:55:00.000Z","197.84","197.95","197.79","197.93","0.05","0.05","277,597"
"2023-12-15T17:00:00.000Z","197.94","197.95","197.65","197.69","-0.12","-0.13","345,117"
"2023-12-15T17:05:00.000Z","197.69","197.76","197.58","197.66","-0.01","-0.01","323,623"
"2023-12-15T17:10:00.000Z","197.66","197.77","197.63","197.71","0.02","0.02","294,740"
"2023-12-15T17:15:00.000Z","197.70","197.74","197.54","197.70","-0.01","-0.01","242,877"
"2023-12-15T17:20:00.000Z","197.70","197.71","197.54","197.63","-0.03","-0.03","268,236"
"2023-12-15T17:25:00.000Z","197.63","197.79","197.61","197.73","0.05","0.05","341,455"
"2023-12-15T17:30:00.000Z","197.74","197.74","197.46","197.54","-0.09","-0.09","353,624"
"2023-12-15T17:35:00.000Z","197.53","197.61","197.46","197.51","-0.02","-0.02","984,947"
"2023-12-15T17:40:00.000Z","197.51","197.56","197.46","197.49","-0.01","-0.01","248,526"
"2023-12-15T17:45:00.000Z","197.50","197.58","197.36","197.56","0.04","0.03","499,740"
"2023-12-15T17:50:00.000Z","197.55","197.57","197.39","197.41","-0.08","-0.08","277,536"
"2023-12-15T17:55:00.000Z","197.41","197.43","197.15","197.17","-0.12","-0.12","458,540"
"2023-12-15T18:00:00.000Z","197.16","197.40","197.13","197.31","0.07","0.07","540,689"
"2023-12-15T18:05:00.000Z","197.32","197.47","197.25","197.29","-0.01","-0.01","307,365"
"2023-12-15T18:10:00.000Z","197.29","197.36","197.22","197.34","0.03","0.03","333,903"
"2023-12-15T18:15:00.000Z","197.34","197.36","197.22","197.23","-0.05","-0.05","255,093"
"2023-12-15T18:20:00.000Z","197.24","197.28","197.14","197.24","0","0","291,122"
"2023-12-15T18:25:00.000Z","197.24","197.38","197.10","197.38","0.07","0.07","358,330"
"2023-12-15T18:30:00.000Z","197.38","197.49","197.31","197.49","0.06","0.06","284,797"
"2023-12-15T18:35:00.000Z","197.49","197.53","197.34","197.41","-0.04","-0.04","302,235"
"2023-12-15T18:40:00.000Z","197.40","197.43","197.02","197.26","-0.08","-0.08","1,042,025"
"2023-12-15T18:45:00.000Z","197.26","197.56","197.24","197.55","0.15","0.15","461,737"
"2023-12-15T18:50:00.000Z","197.56","197.64","197.39","197.45","-0.05","-0.05","449,985"
"2023-12-15T18:55:00.000Z","197.46","197.61","197.26","197.56","0.06","0.05","440,928"
"2023-12-15T19:00:00.000Z","197.57","197.66","197.36","197.61","0.03","0.02","287,589"
"2023-12-15T19:05:00.000Z","197.60","197.62","197.44","197.54","-0.04","-0.04","242,995"
"2023-12-15T19:10:00.000Z","197.54","197.66","197.47","197.48","-0.03","-0.03","331,743"
"2023-12-15T19:15:00.000Z","197.49","197.65","197.47","197.51","0.02","0.01","288,379"
"2023-12-15T19:20:00.000Z","197.51","197.52","197.35","197.39","-0.06","-0.06","240,009"
"2023-12-15T19:25:00.000Z","197.38","197.42","197.27","197.27","-0.06","-0.06","240,047"
"2023-12-15T19:30:00.000Z","197.29","197.52","197.29","197.47","0.10","0.10","240,472"
"2023-12-15T19:35:00.000Z","197.47","197.59","197.46","197.53","0.03","0.03","254,924"
"2023-12-15T19:40:00.000Z","197.53","197.64","197.51","197.57","0.02","0.02","221,995"
"2023-12-15T19:45:00.000Z","197.57","197.60","197.49","197.51","-0.03","-0.03","213,123"
"2023-12-15T19:50:00.000Z","197.51","197.54","197.40","197.43","-0.04","-0.04","195,234"
"2023-12-15T19:55:00.000Z","197.42","197.55","197.28","197.48","0.03","0.02","389,987"
"2023-12-15T20:00:00.000Z","197.48","197.71","197.46","197.68","0.10","0.10","349,891"
"2023-12-15T20:05:00.000Z","197.68","197.70","197.50","197.54","-0.07","-0.07","265,303"
"2023-12-15T20:10:00.000Z","197.55","197.74","197.52","197.73","0.09","0.09","318,853"
"2023-12-15T20:15:00.000Z","197.74","197.90","197.70","197.88","0.08","0.08","508,836"
"2023-12-15T20:20:00.000Z","197.89","197.95","197.85","197.90","0.01","0","363,596"
"2023-12-15T20:25:00.000Z","197.90","198.09","197.90","197.99","0.05","0.05","573,869"
"2023-12-15T20:30:00.000Z","197.99","198.04","197.92","198.01","0.01","0.01","458,954"
"2023-12-15T20:35:00.000Z","198.01","198.09","197.92","198.05","0.02","0.02","635,700"
"2023-12-15T20:40:00.000Z","198.05","198.08","198.01","198.02","-0.02","-0.02","578,322"
"2023-12-15T20:45:00.000Z","198.03","198.20","198.01","198.06","0.02","0.02","948,741"
"2023-12-15T20:50:00.000Z","198.06","198.08","197.19","197.82","-0.12","-0.12","2,103,270"
"2023-12-15T20:55:00.000Z","197.83","197.84","197.00","197.12","-0.35","-0.36","4,361,206"
"2023-12-18T14:30:00.000Z","196.09","196.63","195.44","195.45","-0.85","-0.85","4,372,436"
"2023-12-18T14:35:00.000Z","195.46","195.78","195.19","195.23","-0.12","-0.12","1,615,743"
"2023-12-18T14:40:00.000Z","195.22","195.43","194.52","194.53","-0.36","-0.36","1,754,010"
"2023-12-18T14:45:00.000Z","194.53","194.74","194.41","194.51","-0.01","-0.01","1,625,271"
"2023-12-18T14:50:00.000Z","194.51","195.11","194.41","194.80","0.15","0.15","1,406,247"
"2023-12-18T14:55:00.000Z","194.80","194.98","194.63","194.93","0.06","0.06","768,399"
"2023-12-18T15:00:00.000Z","194.95","195.10","194.88","195.07","0.08","0.07","858,995"
"2023-12-18T15:05:00.000Z","195.07","195.25","194.87","194.98","-0.05","-0.05","1,019,638"
"2023-12-18T15:10:00.000Z","194.98","195.00","194.71","194.85","-0.07","-0.07","935,542"
"2023-12-18T15:15:00.000Z","194.85","195.50","194.85","195.39","0.28","0.28","968,429"
"2023-12-18T15:20:00.000Z","195.39","195.59","195.20","195.52","0.07","0.07","643,298"
"2023-12-18T15:25:00.000Z","195.52","195.53","195.23","195.37","-0.08","-0.08","665,540"
"2023-12-18T15:30:00.000Z","195.36","195.52","195.31","195.39","0.01","0.01","577,116"
