x,y,y_pred,spread,zscore,diff_norm
443.9,409.37,408.01436934043716,1.3556306595628485,0.12637675119260783,0.08093569444607211
443.9,409.37,408.01436934043716,1.3556306595628485,0.12926108880667467,0.08093569444607211
443.85,409.31,407.9683449085904,1.3416550914096206,-0.760941980037588,0.08096957194430122
443.87,409.35,407.9867546813291,1.36324531867092,0.6522081230252182,0.08091699678863594
443.97,409.44,408.07880354502277,1.3611964549772324,0.4742016893758478,0.08092241712658635
443.89,409.36,408.0051644540678,1.3548355459321897,-0.01965898185468518,0.08093759156167588
443.88,409.34,407.99595956769843,1.34404043230154,-0.7744602238053556,0.08096387801504892
443.68,409.16,407.8118618403112,1.3481381596888014,-0.4546535616081566,0.08095305098259926
443.8,409.27,407.92232047674355,1.3476795232564314,-0.4603456375501387,0.08095466960507351
443.79,409.27,407.9131155903742,1.3568844096257635,0.19491344565301105,0.08093217358685213
443.63,409.12,407.7658374084644,1.3541625915356121,-0.07605742108447114,0.08093814130753442
443.58,409.06,407.71981297661756,1.3401870233824411,-1.194250823572548,0.08097203978232309
443.25,408.77,407.41605172642863,1.3539482735713477,-0.08899570935367644,0.08093706720499523
443.2,408.71,407.3700272945818,1.3399727054181767,-1.124753625013931,0.08097099458863027
443.2,408.72,407.3700272945818,1.3499727054182245,-0.3388470021653896,0.08094656775284055
443.62,409.12,407.75663252209506,1.3633674779049443,0.6797994437852777,0.0809156366536107
443.58,409.06,407.71981297661756,1.3401870233824411,-1.1855528384558751,0.08097203978232309
442.14,407.75,406.3943093394294,1.3556906605705876,0.26481880520471895,0.08092812010966122
442.01,407.72,406.2746458166277,1.4453541833723307,4.505580271718824,0.08070798959669534
442.19,407.79,406.4403337712762,1.3496662287238337,-0.3033075833419132,0.08094308101367086
442.45,408.03,406.6796608168796,1.3503391831203544,-0.26033834952735474,0.08094252657322927
442.78,408.33,406.98342206706855,1.3465779329314387,-0.4506660597443319,0.08095310829387505
442.6,408.16,406.8177341124201,1.342265887579913,-0.6447723233167302,0.08096290375664111
442.9,408.44,407.09388070350093,1.3461192964990687,-0.39845097373153615,0.08095473019005328
443.24,408.71,407.40684684005925,1.3031531599407344,-2.3371379230511344,0.08106109513469106
442.98,408.62,407.16751979445587,1.4524802055441342,3.5095283478702117,0.08069516204790984
442.06,407.73,406.3206702484745,1.4093297515254903,1.7791329060351382,0.0807964320596853
441.84,407.45,406.11816274834854,1.33183725165145,-0.8203725690481747,0.08098529359818198
441.81,407.41,406.09054808924043,1.3194519107595966,-1.1869215231765196,0.08101552012434934
441.89,407.49,406.1641871801953,1.3258128198046961,-0.9449511078120868,0.0810002590124561
441.38,407.05,405.69473797535784,1.3552620246421725,0.010176388183709176,0.08092594557005288
440.68,406.43,405.0503959295025,1.3796040704975212,0.7653162083333479,0.08086317007236368
440.43,406.16,404.82027377026844,1.339726229731582,-0.5113586925246865,0.08096008693700606
440.78,406.49,405.1424447931961,1.3475552068039178,-0.24370317186740004,0.08094232062978735
440.87,406.56,405.22528877052036,1.3347112294796375,-0.6230718042000651,0.08097423976021619
439.54,405.35,404.0010388833952,1.348961116604812,-0.16297464979936907,0.08093361265963615
439.29,405.07,403.77091672416117,1.299083275838825,-1.6237840863422293,0.08105547396844955
439.18,405.03,403.6696629740982,1.3603370259017993,0.22288718653642178,0.0809040404638657
439.39,405.16,403.8629655878548,1.2970344121452513,-1.5725896740744802,0.08106092001657679
439.18,405.03,403.6696629740982,1.3603370259017993,0.25832642560966046,0.0809040404638657
438.59,404.51,403.12657467830576,1.383425321694233,0.8860939675242518,0.08084450243150276
435.19,401.28,399.9969133127226,1.2830866872773754,-1.8121927964926705,0.08107881932406429
434.84,400.99,399.6747422897949,1.3152577102051168,-0.8994278433430576,0.08099733199334785
434.74,400.95,399.5826934261013,1.367306573898702,0.4545138004780884,0.08086730725508268
434.85,401.01,399.6839471761643,1.3260528238357097,-0.6106534936200984,0.08097049745172644
434.66,400.85,399.5090543351464,1.3409456648536207,-0.20038198665868126,0.08093260403825209
434.15,400.37,399.03960513030887,1.3303948696911334,-0.4678421627266386,0.08095671763408899
434.06,400.32,398.95676115298465,1.3632388470153387,0.3859239546618076,0.08087442172631178
434.82,400.96,399.65633251705617,1.3036674829438084,-1.1657978290990052,0.08102610734882389
434.68,400.85,399.5274641078851,1.3225358921148995,-0.587615109815778,0.08097854056706517
435.45,401.6,400.236240358326,1.3637596416740507,0.5879791062674788,0.08087927841825451
435.05,401.22,399.8680449035515,1.3519550964485347,0.24318992068029402,0.08090688414028958
434.69,400.88,399.53666899425446,1.34333100574554,-0.0055765174217548875,0.08092679248895965
434.62,400.81,399.4722347896689,1.3377652103310993,-0.15741608209962257,0.08094035406916199
435.3,401.44,400.0981670627856,1.3418329372144058,-0.07952026203520032,0.08093314530200543
434.85,401.03,399.6839471761643,1.3460528238356915,0.1860822757608176,0.08092070632148167
434.55,400.79,399.4078005850834,1.382199414916613,1.6681760801855,0.08082936289415087
434.46,400.66,399.3249566077591,1.335043392240948,-0.2041293949466079,0.0809464508094644
434.11,400.35,399.00278558483143,1.3472144151685939,0.24453380563996185,0.08091460345612729
434.28,400.48,399.1592686531106,1.3207313468894313,-0.8066232676626073,0.08098135991183084
434.23,400.42,399.1132442212638,1.3067557787362034,-1.2692557211195223,0.08101599472832924
433.95,400.15,398.8555074029216,1.2944925970783743,-1.6302855361799464,0.08104543819685893
433.87,400.11,398.7818683119668,1.3281316880332383,-0.30911045800396797,0.08096117412887596
433.85,400.12,398.76345853922805,1.3565414607719504,0.7747836351494508,0.08089019988728616
433.8,400.05,398.7174341073812,1.3325658926187884,-0.14497101625880654,0.08094981111710739
434.24,400.47,399.12244910763314,1.3475508923668826,0.43364159206236685,0.08091432952762033
434.19,400.41,399.0764246757863,1.3335753242137116,-0.15438125565780184,0.08094895758447153
434.17,400.39,399.05801490304765,1.3319850969523372,-0.1828170539660429,0.08095283742331295
434.42,400.65,399.2881370622817,1.3618629377182856,0.9708800902542722,0.08087944723196867
434.07,400.3,398.965966039354,1.3340339606460248,-0.15882759480500291,0.08094730155686322
433.92,400.16,398.82789274381355,1.3321072561864753,-0.1804120037642436,0.0809514674851333
433.7,399.96,398.62538524368756,1.334614756312419,-0.1621915515013485,0.0809442698462203
433.74,400.0,398.66220478916506,1.3377952108349405,-0.038779959686319504,0.08093650298654259
433.57,399.82,398.50572172088584,1.3142782791141485,-1.198471390437242,0.08099449237451853
433.74,399.95,398.66220478916506,1.287795210834929,-2.3023684845891648,0.08106130576113428
433.72,400.01,398.64379501642634,1.3662049835736525,1.3928508811906355,0.08086550801818343
433.75,400.02,398.6714096755344,1.3485903244655901,0.5411198557158108,0.0809096033678353
434.12,400.33,399.0119904712008,1.3180095287991662,-0.8216307730207193,0.08098747678111336
433.64,399.94,398.5701559254714,1.3698440745286007,1.517036972585514,0.08085606660428511
433.71,399.97,398.63459013005695,1.3354098699430779,-0.12630549320861678,0.08094232799155539
433.92,400.15,398.82789274381355,1.3221072561864275,-0.7053341494505148,0.08097641684750691
433.84,400.14,398.7542536528586,1.385746347141378,2.142933943416326,0.08081728578622986
433.58,399.85,398.51492660725523,1.335073392744789,-0.10992290981001553,0.08094261065716367
433.8,400.01,398.7174341073812,1.292565892618768,-1.8250923426386891,0.08104963960614534
434.01,400.25,398.9107367211378,1.3392632788621768,0.1397472206666648,0.0809340013904538
434.35,400.57,399.22370285769614,1.3462971423038539,0.4349498249405893,0.08091793225698277
434.6,400.79,399.45382501693024,1.3361749830697818,0.07962837679267078,0.0809442296412454
434.58,400.78,399.43541524419146,1.344584755808512,0.44356555081069604,0.0809231947902701
434.6,400.79,399.45382501693024,1.3361749830697818,0.0820508647194805,0.0809442296412454
434.57,400.78,399.42621035782213,1.3537896421778441,0.8249253362078217,0.08090022146405704
434.59,400.78,399.4446201305608,1.3353798694391799,-0.048197591738390194,0.08094616756646757
434.49,400.69,399.35257126686724,1.3374287331327537,-0.02099729003161568,0.08094063555161764
434.53,400.73,399.38939081234463,1.3406091876553887,0.11744649351266571,0.08093288317410137
434.51,400.74,399.3709810396059,1.3690189603941008,1.4817683147656344,0.08086201736007179
434.42,400.63,399.2881370622817,1.3418629377183038,0.14043862244682162,0.08092928567151673
434.09,400.33,398.9843758120927,1.3456241879072763,0.3279141449321191,0.08091848229908198
434.04,400.27,398.93835138024593,1.3316486197540485,-0.35286798773640304,0.08095312293991452
433.91,400.2,398.8186878574442,1.381312142555771,1.8709441237528597,0.08082866768172073
433.8,400.1,398.7174341073812,1.3825658926187998,1.8133545880689428,0.08082503897349798
433.79,400.03,398.7082292210119,1.321770778988082,-0.8248828336458021,0.0809767096015928
433.33,399.63,398.28480444802113,1.3451955519788612,0.17258698578952564,0.0809162504802151
433.25,399.56,398.21116535706625,1.3488346429337525,0.3100725260442889,0.08090680947635115
433.55,399.81,398.4873119481472,1.322688051852822,-0.7954324453495298,0.08097340885091679
433.59,399.86,398.52413149362457,1.3358685063754479,-0.2659635437941639,0.08094066830643701
433.33,399.64,398.28480444802113,1.355195551978852,0.5405727861223282,0.08089126859310658
433.37,399.65,398.32162399349863,1.328376006501344,-0.7200834433463484,0.08095844037358053
433.08,399.4,398.0546822887871,1.3453177112128856,0.12539730109599717,0.08091485681337691
433.23,399.53,398.1927555843276,1.3372444156723873,-0.3152173185446304,0.0809356837504204
433.01,399.34,397.9902480842016,1.3497519157983788,0.3672255879893702,0.08090346608998623
432.69,399.06,397.695691720382,1.364308279618001,1.0622732618089434,0.08086564472497744
432.52,398.88,397.5392086521028,1.340791347897209,-0.18770302504737493,0.08092374308395474
432.6,398.95,397.6128477430577,1.337152256942261,-0.322416865011404,0.08093319704166926
432.11,398.53,397.161808310959,1.368191689040998,1.3654365569219098,0.08085331792352894
431.97,398.39,397.0329399017879,1.3570600982120595,0.7322208065180237,0.08088058191627738
432.16,398.54,397.2078327428058,1.3321672571942145,-0.887993540180357,0.08094378235223307
432.22,398.6,397.26306206102197,1.3369379389780534,-0.5525923601800803,0.08093209118702006
432.1,398.46,397.15260342458964,1.307396575410337,-2.2064817977504574,0.08100558659217888
431.9,398.3,396.9685056972023,1.3314943027976938,-0.7391834065212247,0.0809443507588532
431.41,397.85,396.5174662651036,1.3325337348964013,-0.6679850906057263,0.08093963292574102
432.14,398.52,397.189422970067,1.3305770299329538,-0.7346783203914207,0.0809476801579467
432.15,398.5,397.1986278564364,1.301372143563583,-2.1742617721767017,0.08102088725696738
431.97,398.34,397.0329399017879,1.3070600982120482,-1.719227987460911,0.08100588936662223
432.34,398.69,397.3735206974543,1.3164793025457016,-1.1715479928194612,0.08098383933191336
431.84,398.24,396.91327637898615,1.3267236210138549,-0.6144100775478913,0.0809560524286815
432.45,398.79,397.4747744475173,1.3152255524827297,-1.128902739233714,0.08098744045041135
432.56,398.97,397.5760281975803,1.3939718024197418,2.4189839380460367,0.08079083135906096
432.83,399.17,397.82456012955305,1.3454398704469668,0.24335210722881456,0.08091346153846146
432.2,398.59,397.24465228828325,1.3453477117167267,0.31142618797742994,0.08091094018945827
432.44,398.74,397.4655695611479,1.2744304388521073,-2.6905487474622167,0.08108953535936858
432.86,399.16,397.85217478866116,1.3078252113388658,-1.1685290171929779,0.08100766808490178
432.75,399.09,397.75092103859816,1.3390789614018104,0.19993682000747737,0.080929024812464
433.42,399.71,398.36764842534546,1.342351574654515,0.3537838875532095,0.08092374539387619
433.29,399.57,398.24798490254375,1.3220150974562443,-0.5361622313522733,0.08097399322815366
433.28,399.58,398.23878001617436,1.3412199838256242,0.29676083908005013,0.08092596594865882
433.3,399.63,398.2571897889131,1.3728102110869145,1.599189523810353,0.08084713001092532
433.38,399.67,398.33082887986797,1.3391711201320504,0.16052457522280478,0.08093151671568329
433.66,399.93,398.5885656982102,1.3414343017898318,0.2623845732779947,0.08092707446106603
433.34,399.65,398.2940093343905,1.355990665609454,0.8428872228744128,0.08088932640247781
433.15,399.49,398.11911649337264,1.370883506627365,1.3951105451989567,0.08085126825518824
433.18,399.48,398.14673115248075,1.333268847519264,-0.09480527992518234,0.08094540388634013
433.31,399.59,398.26639467528247,1.323605324717505,-0.47167537961331873,0.08097010445431631
433.45,399.74,398.3952630844535,1.3447369155464912,0.3935400825785717,0.08091791788187563
433.87,400.13,398.7818683119668,1.3481316880332201,0.5778405772508931,0.08091127098321345
433.77,400.03,398.6898194482731,1.34018055172686,0.26738401423351454,0.08093067881986091
434.09,400.33,398.9843758120927,1.3456241879072763,0.48137208423291666,0.08091848229908198
433.59,399.87,398.52413149362457,1.3458685063754388,0.4772225305920029,0.08091570081347628
433.43,399.7,398.3768533117148,1.3231466882851919,-0.530374931838455,0.08097175710873458
433.22,399.51,398.1835506979582,1.3264493020417945,-0.37771110463262325,0.08096261693466078
432.91,399.24,397.898199220508,1.3418007794920186,0.2788767787621151,0.08092291053295683
432.86,399.18,397.85217478866116,1.3278252113388476,-0.32636511852293215,0.08095764626700641
432.87,399.23,397.8613796750305,1.3686203249695268,1.3621117224722898,0.08085566638625162
432.97,399.3,397.95342853872415,1.3465714612758575,0.34807522506408034,0.08091124274574361
433.37,399.63,398.32162399349863,1.308376006501362,-1.346854501648177,0.08100840336134456
433.37,399.65,398.32162399349863,1.328376006501344,-0.45875881294950943,0.08095844037358053
433.24,399.49,398.2019604706969,1.2880395293030915,-2.080407969058098,0.08105868648901805
433.36,399.65,398.3124191071293,1.337580892870676,0.0797543343801179,0.08093540293633938
433.63,399.9,398.56095103910206,1.3390489608979124,0.1587693177196082,0.08093289983563884
433.66,399.94,398.5885656982102,1.3514343017898227,0.725352186852848,0.08090211132437626
433.57,399.86,398.50572172088584,1.354278279114169,0.8606308623686735,0.0808946162245179
433.5,399.77,398.44128751630035,1.3287124836996327,-0.6013479909643766,0.08095815281961434
433.4,399.68,398.3492386526067,1.3307613473933202,-0.46641723270846586,0.08095260959331631
433.38,399.66,398.33082887986797,1.3291711201320595,-0.5297071481878757,0.0809564966868337
433.11,399.42,398.0822969478952,1.337703052104814,-0.07635603541793128,0.08093402039566142
433.0,399.31,397.9810431978322,1.328956802167795,-0.5541617559368017,0.0809554132474679
432.74,399.06,397.74171615222883,1.3182838477711698,-1.1176306324080159,0.08098100504929072
432.22,398.59,397.26306206102197,1.3269379389780056,-0.5676084883521142,0.08095713821451368
432.14,398.51,397.189422970067,1.3205770299329629,-0.8960906672242078,0.0809727321976765
431.94,398.33,397.0053252426798,1.3246747573201674,-0.6033093114330306,0.08096161489635904
431.57,397.96,396.6647444470134,1.295255552986589,-2.222594736344795,0.08103383843863396
431.37,397.81,396.4806467196262,1.329353280373823,-0.1596217907563268,0.0809474420511831
431.4,397.82,396.50826137873423,1.3117386212657607,-1.172658227843649,0.0809917754033911
431.69,398.09,396.7752030834458,1.3147969165542008,-0.9287830502939733,0.0809853214104944
431.62,398.02,396.7107688788602,1.30923112113976,-1.1726196543742766,0.08099898751265615
431.56,398.02,396.65553956064406,1.3644604393559234,1.8870731549571647,0.0808601943151957
431.53,397.96,396.62792490153595,1.3320750984640313,0.13386342179968336,0.08094130128151031
430.92,397.4,396.06642683300487,1.3335731669951087,0.24336369936747293,0.08093490438477893
430.68,397.16,395.84550956014016,1.314490439859867,-0.8092714006160231,0.0809818322381136
431.13,397.59,396.25972944676147,1.3302705532385062,0.06547895994057619,0.08094410657399367
431.0,397.45,396.14006592395975,1.3099340760402356,-1.0026811870528813,0.08099462852314565
431.15,397.6,396.2781392195002,1.3218607804998328,-0.3304290863083677,0.08096530920060321
430.86,397.35,396.0111975147887,1.3388024852113176,0.7237356998551465,0.0809215054152932
430.64,397.14,395.8086900146627,1.3313099853372705,0.30849909427600586,0.08093938002850999
431.04,397.47,396.1768854694372,1.293114530562832,-1.9320341516326427,0.0810370424014194
431.01,397.49,396.1492708103291,1.340729189670924,0.8452053755143986,0.08091732045866018
431.07,397.53,396.2045001285453,1.3254998714546673,-0.1277459005644245,0.08095582910934111
431.66,398.06,396.74758842433766,1.3124115756623382,-0.9083993381610623,0.08099117774670979
432.67,399.0,397.6772819476433,1.32271805235672,-0.2183078728393872,0.0809696153522431
432.64,398.97,397.64966728853517,1.3203327114648573,-0.3203239860290192,0.08097545724558376
432.74,399.04,397.74171615222883,1.298283847771188,-1.718757150520253,0.0810310418620308
432.93,399.22,397.9166089932467,1.3033910067533157,-1.2731463098766465,0.0810190470468064
432.59,398.93,397.60364285668834,1.326357143311668,0.2796088329455586,0.08096016932845865
432.02,398.5,397.0789643336347,1.4210356663652988,4.100520907633547,0.08072051245003127
431.97,398.35,397.0329399017879,1.317060098212096,-0.3231989626541679,0.08098082666923596
430.98,397.44,396.12165615122103,1.3183438487789658,-0.25272717930024496,0.08097341928007537
430.65,397.19,395.81789490103205,1.3721050989679497,1.8552125669249628,0.080836876691148
430.24,396.76,395.44049455988824,1.3195054401117545,-0.25218809630647315,0.0809673518742443
430.38,396.89,395.5693629690593,1.320637030940702,-0.206765012702443,0.08096510208275415
428.86,395.51,394.1702202409162,1.3397797590837968,0.5400154818796329,0.08091027087351559
429.35,395.87,394.621259673015,1.2487403269850006,-2.692725660332879,0.08114199849737044
429.75,396.31,394.9894551277895,1.3205448722105189,-0.13796385276643156,0.08096264193884221
429.86,396.37,395.0907088778525,1.2792911221475265,-1.5028614221346526,0.08106701523788777
430.21,396.72,395.4128799007801,1.307120099219901,-0.5429656070568296,0.08099839164137218
430.56,397.07,395.73505092370783,1.3349490762921619,0.3740134527541058,0.08092988412696497
430.06,396.65,395.2748066052397,1.375193394760288,1.6983208376858303,0.08082640829311373
429.88,396.42,395.10911865059114,1.3108813494088736,-0.4239913577769243,0.08098753479365843
430.3,396.81,395.4957238781044,1.3142761218956025,-0.28960990755964466,0.08098076434815202
429.91,396.47,395.13673330969925,1.3332666903007748,0.32232064753294704,0.08093129068951328
429.76,396.39,394.9986600141588,1.3913399858411708,2.0245909231619112,0.08078436119348788
429.53,396.11,394.78694762766344,1.3230523723365764,-0.09317613752183014,0.08095538006879502
429.98,396.51,395.2011675142848,1.308832485715186,-0.5172925228690164,0.08099311546419201
430.04,396.55,395.25639683250097,1.2936031674990431,-0.9280649912751217,0.08103170858587694
429.85,396.37,395.0815039914831,1.2884960085169155,-1.0213066868140674,0.08104378978964445
430.03,396.55,395.2471919461316,1.3028080538684321,-0.6080929888091489,0.08100849282586069
429.49,396.07,394.75012808218605,1.3198719178139413,-0.07415208996891766,0.08096322496244977
429.22,395.84,394.5015961502133,1.3384038497866868,0.47139201598153085,0.08091532737013078
429.39,395.98,394.6580792184924,1.3219207815076288,-0.03471767792612458,0.08095763112301142
430.32,396.81,395.5141336508431,1.2958663491568814,-0.7850922920053152,0.08102716622538172
430.41,396.92,395.5969776281674,1.3230223718326215,0.02257188512386374,0.08095923029504552
431.42,397.85,396.526671151473,1.3233288485270123,0.006867983261075338,0.08096277448840546
431.39,397.82,396.49905649236484,1.3209435076351497,-0.08310851184705904,0.08096863279506998
430.98,397.46,396.12165615122103,1.3383438487789476,0.43072136696266256,0.08092318091835266
431.07,397.55,396.2045001285453,1.345499871454706,0.8563735618174538,0.08090560208539495
430.97,397.4,396.1124512648517,1.2875487351482775,-1.154209079897532,0.08105073819669967
431.55,397.98,396.64633467427467,1.3336653257253488,0.4377506513687036,0.08093739828577627
431.36,397.78,396.4714418332568,1.3085581667431825,-0.3840989618569639,0.08099958993656087
431.39,397.81,396.49905649236484,1.3109435076351588,-0.2852211392823345,0.08099372889532075
431.27,397.71,396.3885978559325,1.3214021440674628,0.09886434753558926,0.0809669714589013
431.13,397.59,396.25972944676147,1.3302705532385062,0.4402274124465987,0.08094410657399367
431.24,397.68,396.36098319682446,1.3190168031755434,-0.07328775429629064,0.0809728321189017
431.41,397.84,396.5174662651036,1.3225337348963535,0.07328721748474752,0.08096472716309931
431.79,398.18,396.8672519471394,1.312748052860627,-0.41208255673358146,0.08099087918840443
431.95,398.34,397.01453012904915,1.3254698709508261,0.13280754792376623,0.08095966469546788
431.89,398.28,396.959300810833,1.3206991891669873,-0.061939791401657306,0.08097136731030997
431.71,398.14,396.79361285618444,1.346387143815548,1.2566091857186699,0.08090618786527685
431.36,397.8,396.4714418332568,1.3285581667432211,0.3422051769736086,0.08094939456799652
431.34,397.81,396.45303206051807,1.3569679394819332,1.6106540067414872,0.0808780075981426
431.15,397.61,396.2781392195002,1.3318607804998237,0.4188663806465741,0.08094019981659338
431.05,397.51,396.1860903558066,1.3239096441934066,0.18645590545865312,0.080959737375688
431.08,397.55,396.21370501491464,1.3362949850853738,0.8940067479811096,0.08092876193234609
430.88,397.36,396.02960728752737,1.3303927124726442,0.5029936439493423,0.0809427219163527
431.49,397.9,396.5911053560585,1.3088946439414713,-0.846673393039544,0.0809992886338153
431.72,398.18,396.8028177425539,1.3771822574461225,2.9290181348493456,0.0808290155440415
431.55,397.93,396.64633467427467,1.2836653257253374,-2.186220025775557,0.08106283454694509
431.24,397.68,396.36098319682446,1.3190168031755434,-0.3059740028646234,0.0809728321189017
430.98,397.44,396.12165615122103,1.3183438487789658,-0.30857826366648794,0.08097341928007537
430.99,397.45,396.1308610375904,1.3191389624095677,-0.260799847272518,0.08097146443918694
431.26,397.7,396.3793929695632,1.320607030436804,-0.23590456042009264,0.0809689249179695
430.96,397.41,396.10324637848225,1.306753621517771,-0.9615685953480445,0.08100245059574816
431.06,397.53,396.1952952421759,1.3347047578240563,0.5466615632253788,0.08093266875052808
431.21,397.64,396.33336853771635,1.306631462283633,-0.9431796506977598,0.08100380044640164
431.47,397.9,396.5726955833198,1.3273044166801924,0.18822469949032627,0.0809530125275813
431.65,398.05,396.7383835379683,1.3116164620317363,-0.6122332044671278,0.08099313004700485
431.33,397.85,396.4438271741487,1.4061728258513426,3.5232040570596457,0.08075448032996445
431.28,397.75,396.39780274230185,1.3521972576981511,1.0827964713905105,0.0808897144856036
431.28,397.73,396.39780274230185,1.3321972576981693,0.18168037503313497,0.08093991628569006
430.89,397.38,396.03881217389676,1.341187826103237,0.5351488966540416,0.08091564344959974
431.0,397.48,396.14006592395975,1.3399340760402652,0.45176937742091045,0.08091927385090764
431.17,397.61,396.2965489922389,1.3134510077611026,-0.6854592982570354,0.08098651029223679
431.32,397.77,396.43462228777935,1.3353777122206338,0.2500135084887208,0.0809321062852043
431.16,397.61,396.2873441058696,1.3226558941304347,-0.3077581443822712,0.08096335533380797
431.14,397.61,396.2689343331308,1.3410656668692127,0.4605944190227612,0.08091704374057308
431.07,397.52,396.2045001285453,1.3154998714546764,-0.6478932973005345,0.08098094353057607
430.84,397.33,395.9927877420499,1.337212257950057,0.2796783978357575,0.0809254138643032
430.26,396.8,395.4589043326269,1.3410956673731107,0.45995098199593276,0.08091311392160178
430.03,396.58,395.2471919461316,1.3328080538684048,0.08832456614284798,0.08093296717920179
430.51,396.99,395.689026491861,1.300973508139009,-1.2287716125856423,0.08101510574018123
431.3,397.77,396.4162125150406,1.353787484959355,1.0394459319727538,0.08088581181323659
431.04,397.56,396.1768854694372,1.383114530562807,2.0479158279689718,0.0808110065170167
431.06,397.49,396.1952952421759,1.2947047578240927,-1.3673432381154829,0.08103313016715949
431.15,397.61,396.2781392195002,1.3318607804998237,0.05982521001414865,0.08094019981659338
431.55,397.98,396.64633467427467,1.3336653257253488,0.09865391453822434,0.08093739828577627
431.17,397.62,396.2965489922389,1.3234510077610935,-0.2433547908987742,0.0809614015613123
431.47,397.88,396.5726955833198,1.3073044166802106,-0.9916323008377956,0.08100319527340696
431.15,397.58,396.2781392195002,1.3018607804997941,-1.1780453283589227,0.08101552978654084
432.22,398.62,397.26306206102197,1.3569379389780352,1.0906314271658406,0.08088199894083102
429.42,395.95,394.6856938776005,1.2643061223994891,-2.4166194617773042,0.08110302046354975
429.62,396.2,394.86979160498777,1.330208395012221,0.03268593535790544,0.08093773461529151
429.73,396.28,394.97104535505076,1.3089546449492104,-0.7669454776097621,0.08099175554775377
429.11,395.72,394.4003424001503,1.3196575998497337,-0.34630861862901163,0.08096213765260717
428.73,395.37,394.05055671811454,1.3194432818854693,-0.3740688668049081,0.08096104841645435
428.7,395.34,394.0229420590064,1.31705794099355,-0.4497845183123037,0.0809669433522645
428.21,394.89,393.5719026269076,1.318097373092371,-0.42065752702433934,0.08096221601263515
428.35,395.02,393.7007710360787,1.3192289639212618,-0.3205032448298556,0.08095995724886756
427.48,394.21,392.8999459219442,1.3100540780557708,-0.6835231394000922,0.0809794448027846
427.13,393.87,392.5777748990165,1.2922251009835009,-1.394634785283511,0.08102314250913518
427.4,394.15,392.82630683098927,1.3236931690107099,0.03165023943072971,0.08094455602215325
427.93,394.63,393.3141658085655,1.315834191434476,-0.2883205076226181,0.08096673798871819
427.68,394.4,393.0840436493315,1.3159563506685004,-0.2869508346539384,0.08096535616971592
427.86,394.56,393.24973160397997,1.3102683960200352,-0.508316892597644,0.08098052090172907
428.4,395.09,393.7467954679255,1.3432045320744805,0.9447310975342842,0.0808995859087542
427.92,394.63,393.3049609221962,1.3250390778038081,0.15677632813442774,0.08094340769558087
427.75,394.45,393.148477853917,1.3015221460830162,-0.8779194453496473,0.08100218924835809
428.03,394.72,393.4062146722591,1.3137853277409022,-0.2958135657830986,0.08097234883014268
428.02,394.72,393.39700978588974,1.3229902141102912,0.14936519903387888,0.08094902399299889
427.63,394.34,393.03801921748465,1.3019807825153293,-0.7638787200660943,0.08100052313344774
427.45,394.18,392.8723312628361,1.3076687371639082,-0.5179123851174209,0.08098535837299023
427.43,394.15,392.8539214900974,1.2960785099025998,-0.9920667619904184,0.08101463034640578
427.21,393.95,392.6514139899714,1.2985860100286004,-0.9041709879431818,0.08100735544839006
426.78,393.58,392.2556038760888,1.3243961239111854,0.5439568750135042,0.0809400750889853
427.19,393.93,392.63300421723267,1.2969957827673397,-1.0035127868959057,0.08101130163678875
427.28,394.05,392.71584819455694,1.3341518054430708,1.1849971186612105,0.08091753619129939
427.14,393.9,392.5869797853859,1.3130202146140846,-0.03928525808418478,0.08097047646886878
427.11,393.88,392.5593651262778,1.3206348737222129,0.3852960921462638,0.08095104690678331
426.95,393.73,392.412086944368,1.3179130556320047,0.19415120441257974,0.08095725495930196
427.1,393.85,392.55016023990845,1.2998397600915723,-0.8663135398708083,0.08100371520799074
426.96,393.74,392.42129183073735,1.3187081692626634,0.3503728520995469,0.08095528207627627
427.46,394.2,392.88153614920543,1.3184638507945579,0.37382897730404974,0.08095806051164714
427.49,394.19,392.9091508083136,1.2808491916864,-2.5017803404450403,0.08105345146529065
427.33,394.08,392.7618726264038,1.3181273735962122,0.3816805011386592,0.0809583521018736
427.76,394.46,393.15768274028636,1.3023172597136181,-0.7916354792951279,0.08100021891951062
427.64,394.37,393.047224103854,1.3227758961460268,0.758932408227566,0.08094792034160164
427.56,394.27,392.9735850128991,1.2964149871008885,-1.1681380261912324,0.08101432169670132
427.69,394.42,393.0932485357008,1.3267514642992069,1.0575189812886265,0.08093807398036755
427.62,394.35,393.02881433111526,1.321185668884766,0.6178857530333733,0.08095185955691808
427.74,394.45,393.13927296754764,1.3107270324523483,-0.19766918537763192,0.08097884917111621
427.82,394.51,393.2129120585025,1.297087941497466,-1.151215760638044,0.08101370496029575
427.56,394.32,392.9735850128991,1.3464149871009,2.241037222595206,0.08088772083515844
427.7,394.39,393.10245342207014,1.2875465779298452,-1.6176509482334371,0.08103735600724983
427.85,394.57,393.24052671761063,1.3294732823893582,1.0371415253952665,0.08093188395223858
427.85,394.57,393.24052671761063,1.3294732823893582,1.1174459467643456,0.08093188395223858
427.45,394.2,392.8723312628361,1.32766873716389,0.9860211065824354,0.08093470455790179
427.38,394.14,392.80789705825055,1.33210294174944,1.1929807139725532,0.08092316681273738
426.98,393.76,392.4397016034761,1.3202983965238673,0.40801082480564765,0.08095133659867931
