Date,Adj Close,Close,High,Low,Open,Volume
2022-12-28,8.333999633789062,8.333999633789062,8.75,8.0,8.600000381469727,34341
2022-12-29,8.289999961853027,8.289999961853027,8.600000381469727,7.840000152587891,8.083999633789062,19524
2022-12-30,8.303999900817871,8.303999900817871,8.751999855041504,7.605999946594238,8.399999618530273,27908
2023-01-03,8.795999526977539,8.795999526977539,9.0,8.399999618530273,8.399999618530273,12568
2023-01-04,8.670000076293945,8.670000076293945,9.0,8.399999618530273,8.718000411987305,9595
2023-01-05,9.279999732971191,9.279999732971191,9.449999809265137,8.600000381469727,8.600000381469727,20272
2023-01-06,8.380000114440918,8.380000114440918,9.600000381469727,8.319999694824219,9.600000381469727,10350
2023-01-09,7.619999885559082,7.619999885559082,8.986000061035156,7.6020002365112305,8.199999809265137,19853
2023-01-10,7.446000099182129,7.446000099182129,7.995999813079834,7.300000190734863,7.995999813079834,15346
2023-01-11,7.400000095367432,7.400000095367432,8.0,7.300000190734863,7.360000133514404,23732
2023-01-12,7.673999786376953,7.673999786376953,7.998000144958496,7.357999801635742,7.599999904632568,20494
2023-01-13,7.800000190734863,7.800000190734863,8.220000267028809,7.458000183105469,7.458000183105469,24860
2023-01-17,8.46399974822998,8.46399974822998,8.609999656677246,8.0,8.157999992370605,8729
2023-01-18,7.973999977111816,7.973999977111816,8.779999732971191,7.800000190734863,8.779999732971191,18574
2023-01-19,7.953999996185303,7.953999996185303,8.708000183105469,7.599999904632568,7.986000061035156,11714
2023-01-20,8.392000198364258,8.392000198364258,8.767999649047852,7.644000053405762,8.619999885559082,9739
2023-01-23,8.772000312805176,8.772000312805176,8.800000190734863,8.390000343322754,8.779999732971191,22527
2023-01-24,8.442000389099121,8.442000389099121,8.79800033569336,8.0,8.600000381469727,86977
2023-01-25,8.600000381469727,8.600000381469727,9.399999618530273,8.001999855041504,8.095999717712402,27868
2023-01-26,8.800000190734863,8.800000190734863,9.279999732971191,8.288000106811523,8.67199993133545,34935
2023-01-27,8.758000373840332,8.758000373840332,9.319999694824219,8.399999618530273,8.902000427246094,27116
2023-01-30,9.88599967956543,9.88599967956543,10.293999671936035,8.399999618530273,8.600000381469727,37710
2023-01-31,10.79800033569336,10.79800033569336,11.0,9.946000099182129,9.946000099182129,69058
2023-02-01,10.727999687194824,10.727999687194824,11.0,10.5,10.600000381469727,20191
2023-02-02,12.355999946594238,12.355999946594238,13.800000190734863,11.600000381469727,12.644000053405762,212921
2023-02-03,12.359999656677246,12.359999656677246,12.473999977111816,10.079999923706055,11.166000366210938,32997
2023-02-06,12.46399974822998,12.46399974822998,12.95199966430664,11.600000381469727,11.600000381469727,118602
2023-02-07,11.947999954223633,11.947999954223633,12.460000038146973,11.357999801635742,12.460000038146973,17974
2023-02-08,11.0,11.0,12.199999809265137,10.100000381469727,11.644000053405762,11525
2023-02-09,9.527999877929688,9.527999877929688,11.291999816894531,9.26200008392334,11.121999740600586,17024
2023-02-10,8.402000427246094,8.402000427246094,9.619999885559082,7.9730000495910645,9.199999809265137,19584
2023-02-13,8.07800006866455,8.07800006866455,9.0,7.800000190734863,8.552000045776367,12761
2023-02-14,7.9019999504089355,7.9019999504089355,8.357999801635742,7.513999938964844,8.07800006866455,15708
2023-02-15,8.15999984741211,8.15999984741211,8.597999572753906,7.427999973297119,8.199999809265137,18278
2023-02-16,8.045999526977539,8.045999526977539,8.699999809265137,8.0,8.600000381469727,10242
2023-02-17,7.860000133514404,7.860000133514404,8.39799976348877,7.6519999504089355,8.39799976348877,9502
2023-02-21,7.297999858856201,7.297999858856201,8.399999618530273,7.199999809265137,8.20199966430664,22674
2023-02-22,7.085999965667725,7.085999965667725,7.918000221252441,6.849999904632568,7.079999923706055,26599
2023-02-23,7.131999969482422,7.131999969482422,7.242000102996826,7.050000190734863,7.050000190734863,14335
2023-02-24,6.676000118255615,6.676000118255615,7.25,6.599999904632568,7.25,60375
2023-02-27,6.77400016784668,6.77400016784668,6.998000144958496,6.638000011444092,6.800000190734863,21720
2023-02-28,6.599999904632568,6.599999904632568,7.139999866485596,6.599999904632568,7.111999988555908,12467
2023-03-01,6.452000141143799,6.452000141143799,7.0,6.199999809265137,6.800000190734863,17414
2023-03-02,6.708000183105469,6.708000183105469,7.197999954223633,6.039999961853027,6.461999893188477,37013
2023-03-03,6.394000053405762,6.394000053405762,6.984000205993652,6.199999809265137,6.984000205993652,25015
2023-03-06,5.478000164031982,5.478000164031982,6.489999771118164,5.1479997634887695,6.489999771118164,102526
2023-03-07,5.199999809265137,5.199999809265137,5.800000190734863,5.1519999504089355,5.599999904632568,34098
2023-03-08,5.400000095367432,5.400000095367432,6.197999954223633,5.199999809265137,5.26800012588501,67199
2023-03-09,5.484000205993652,5.484000205993652,5.699999809265137,5.308000087738037,5.372000217437744,41300
2023-03-10,4.7820000648498535,4.7820000648498535,5.599999904632568,4.75,5.541999816894531,46991
2023-03-13,4.394000053405762,4.394000053405762,5.199999809265137,4.269999980926514,4.800000190734863,136586
2023-03-14,4.320000171661377,4.320000171661377,4.765999794006348,4.199999809265137,4.375999927520752,25585
2023-03-15,4.8520002365112305,4.8520002365112305,5.28000020980835,3.799999952316284,4.394000053405762,117381
2023-03-16,4.515999794006348,4.515999794006348,7.763999938964844,3.8540000915527344,4.9039998054504395,533910
2023-03-17,7.139999866485596,7.139999866485596,8.802000045776367,4.019999980926514,4.4720001220703125,188553
2023-03-20,6.688000202178955,6.688000202178955,6.78000020980835,5.4019999504089355,6.23799991607666,51601
2023-03-21,6.866000175476074,6.866000175476074,7.0,5.311999797821045,6.136000156402588,50563
2023-03-22,6.513999938964844,6.513999938964844,6.800000190734863,5.599999904632568,6.6620001792907715,13157
2023-03-23,6.065999984741211,6.065999984741211,6.513999938964844,6.0,6.4019999504089355,18859
2023-03-24,5.619999885559082,5.619999885559082,6.065999984741211,5.400000095367432,6.0,18162
2023-03-27,5.998000144958496,5.998000144958496,6.179999828338623,5.619999885559082,5.697999954223633,7235
2023-03-28,5.443999767303467,5.443999767303467,6.800000190734863,5.400000095367432,6.199999809265137,8561
2023-03-29,5.650000095367432,5.650000095367432,5.710000038146973,5.0,5.400000095367432,11959
2023-03-30,5.1519999504089355,5.1519999504089355,5.673999786376953,5.047999858856201,5.673999786376953,9692
2023-03-31,5.631999969482422,5.631999969482422,5.800000190734863,5.1529998779296875,5.800000190734863,11057
2023-04-03,5.420000076293945,5.420000076293945,6.0,5.21999979019165,5.421999931335449,16481
2023-04-04,5.785999774932861,5.785999774932861,5.785999774932861,5.138000011444092,5.52400016784668,10432
2023-04-05,5.656000137329102,5.656000137329102,5.998000144958496,5.199999809265137,5.599999904632568,6436
2023-04-06,6.1620001792907715,6.1620001792907715,6.1620001792907715,5.223999977111816,5.685999870300293,16419
2023-04-10,5.866000175476074,5.866000175476074,6.199999809265137,5.800000190734863,6.1620001792907715,12592
2023-04-11,5.952000141143799,5.952000141143799,6.197999954223633,5.495999813079834,5.495999813079834,14268
2023-04-12,6.929999828338623,6.929999828338623,7.073999881744385,5.932000160217285,6.0,16167
2023-04-13,7.711999893188477,7.711999893188477,7.800000190734863,6.619999885559082,7.050000190734863,21559
2023-04-14,7.130000114440918,7.130000114440918,8.104000091552734,6.699999809265137,8.104000091552734,16825
2023-04-17,7.5980000495910645,7.5980000495910645,8.199999809265137,7.010000228881836,7.50600004196167,25541
2023-04-18,7.145999908447266,7.145999908447266,8.199999809265137,6.673999786376953,7.703999996185303,34555
2023-04-19,6.677999973297119,6.677999973297119,7.400000095367432,6.627999782562256,7.400000095367432,14824
2023-04-20,6.828000068664551,6.828000068664551,7.400000095367432,6.618000030517578,7.400000095367432,24296
2023-04-21,6.5980000495910645,6.5980000495910645,7.9039998054504395,6.464000225067139,6.823999881744385,15812
2023-04-24,6.8460001945495605,6.8460001945495605,7.400000095367432,6.510000228881836,6.800000190734863,7522
2023-04-25,6.593999862670898,6.593999862670898,6.935999870300293,6.464000225067139,6.806000232696533,3418
2023-04-26,6.697999954223633,6.697999954223633,6.934000015258789,6.464000225067139,6.599999904632568,9951
2023-04-27,5.97599983215332,5.97599983215332,6.5980000495910645,5.627999782562256,6.498000144958496,14958
2023-04-28,5.677999973297119,5.677999973297119,6.23199987411499,5.5,5.800000190734863,9194
2023-05-01,5.670000076293945,5.670000076293945,5.940000057220459,5.400000095367432,5.940000057220459,11063
2023-05-02,5.5920000076293945,5.5920000076293945,5.894000053405762,5.400000095367432,5.599999904632568,4956
2023-05-03,5.880000114440918,5.880000114440918,6.044000148773193,5.800000190734863,5.800000190734863,7229
2023-05-04,5.400000095367432,5.400000095367432,6.090000152587891,5.400000095367432,5.800000190734863,25251
2023-05-05,5.676000118255615,5.676000118255615,6.0,5.300000190734863,5.380000114440918,20731
2023-05-08,5.736000061035156,5.736000061035156,6.070000171661377,5.56820011138916,5.711999893188477,6465
2023-05-09,5.611999988555908,5.611999988555908,5.739999771118164,5.400000095367432,5.736000061035156,10158
2023-05-10,5.334000110626221,5.334000110626221,5.599999904632568,4.800000190734863,5.599999904632568,23768
2023-05-11,5.052000045776367,5.052000045776367,5.320000171661377,5.001999855041504,5.289999961853027,6078
2023-05-12,4.771999835968018,4.771999835968018,5.429999828338623,4.599999904632568,5.139999866485596,6931
2023-05-15,5.0,5.0,5.71999979019165,4.820000171661377,5.432000160217285,9723
2023-05-16,5.303999900817871,5.303999900817871,5.947999954223633,5.067999839782715,5.947999954223633,17586
2023-05-17,5.438000202178955,5.438000202178955,6.179999828338623,5.285999774932861,6.179999828338623,18306
2023-05-18,5.429999828338623,5.429999828338623,5.599999904632568,5.079999923706055,5.599999904632568,6392
2023-05-19,6.072000026702881,6.072000026702881,6.800000190734863,5.197999954223633,5.590000152587891,25090
2023-05-22,5.495999813079834,5.495999813079834,6.065999984741211,5.300000190734863,6.059999942779541,10894
2023-05-23,5.914000034332275,5.914000034332275,6.552000045776367,5.495999813079834,5.495999813079834,8392
2023-05-24,5.4039998054504395,5.4039998054504395,6.297999858856201,5.369999885559082,5.900000095367432,6493
2023-05-25,5.633999824523926,5.633999824523926,6.0,5.260000228881836,6.0,8565
2023-05-26,5.435999870300293,5.435999870300293,5.696000099182129,5.309999942779541,5.604000091552734,4267
2023-05-30,4.409999847412109,4.409999847412109,5.599999904632568,4.400000095367432,5.400000095367432,26097
2023-05-31,5.127999782562256,5.127999782562256,5.199999809265137,4.599999904632568,4.599999904632568,9709
2023-06-01,4.631999969482422,4.631999969482422,5.5,4.627999782562256,5.400000095367432,15308
2023-06-02,5.199999809265137,5.199999809265137,5.230000019073486,4.630000114440918,4.900000095367432,19684
2023-06-05,5.599999904632568,5.599999904632568,6.0,5.300000190734863,5.800000190734863,19635
2023-06-06,5.415999889373779,5.415999889373779,5.895999908447266,5.400000095367432,5.831999778747559,14328
2023-06-07,5.133999824523926,5.133999824523926,5.559999942779541,4.822000026702881,5.556000232696533,22538
2023-06-08,5.400000095367432,5.400000095367432,6.0,5.0,5.363999843597412,28343
2023-06-09,5.955999851226807,5.955999851226807,6.0,5.199999809265137,5.208000183105469,16151
2023-06-12,6.0,6.0,6.400000095367432,5.671999931335449,6.1519999504089355,16277
2023-06-13,6.170000076293945,6.170000076293945,6.599999904632568,5.8379998207092285,6.199999809265137,15107
2023-06-14,6.0879998207092285,6.0879998207092285,6.840000152587891,5.800000190734863,6.179999828338623,16681
2023-06-15,5.599999904632568,5.599999904632568,6.104000091552734,5.5,6.053999900817871,31427
2023-06-16,5.242000102996826,5.242000102996826,6.064000129699707,5.199999809265137,5.8460001945495605,32519
2023-06-20,5.105999946594238,5.105999946594238,5.644000053405762,5.010000228881836,5.460000038146973,19520
2023-06-21,5.053999900817871,5.053999900817871,5.369999885559082,4.800000190734863,4.952000141143799,12537
2023-06-22,4.831999778747559,4.831999778747559,5.199999809265137,4.809999942779541,5.127999782562256,12575
2023-06-23,4.76800012588501,4.76800012588501,5.806000232696533,4.76800012588501,5.199999809265137,342112
2023-06-26,4.599999904632568,4.599999904632568,5.682000160217285,4.5,5.239999771118164,34218
2023-06-27,4.696000099182129,4.696000099182129,4.800000190734863,4.199999809265137,4.739999771118164,41193
2023-06-28,4.400000095367432,4.400000095367432,5.184000015258789,4.400000095367432,4.800000190734863,27888
2023-06-29,4.599999904632568,4.599999904632568,4.98799991607666,4.406000137329102,4.420000076293945,14346
2023-06-30,4.25,4.25,4.955999851226807,4.21999979019165,4.599999904632568,46847
2023-07-03,4.501999855041504,4.501999855041504,4.659999847412109,4.283999919891357,4.581999778747559,9167
2023-07-05,4.440000057220459,4.440000057220459,4.78000020980835,4.300000190734863,4.504000186920166,8688
2023-07-06,4.25,4.25,4.558000087738037,4.25,4.5,10691
2023-07-07,4.199999809265137,4.199999809265137,4.453999996185303,4.0279998779296875,4.294000148773193,31975
2023-07-10,4.441999912261963,4.441999912261963,4.599999904632568,4.199999809265137,4.199999809265137,19819
2023-07-11,4.734000205993652,4.734000205993652,5.039999961853027,4.400000095367432,4.567999839782715,31129
2023-07-12,4.840000152587891,4.840000152587891,5.165999889373779,4.659999847412109,4.659999847412109,11617
2023-07-13,4.880000114440918,4.880000114440918,5.179999828338623,4.800000190734863,5.067999839782715,9159
2023-07-14,4.4019999504089355,4.4019999504089355,4.995999813079834,4.303999900817871,4.880000114440918,27858
2023-07-17,4.538000106811523,4.538000106811523,4.71999979019165,4.464000225067139,4.71999979019165,12832
2023-07-18,4.46999979019165,4.46999979019165,4.599999904632568,4.199999809265137,4.260000228881836,11981
2023-07-19,4.73799991607666,4.73799991607666,4.849999904632568,4.400000095367432,4.400000095367432,24807
2023-07-20,4.980000019073486,4.980000019073486,4.998000144958496,4.619999885559082,4.73799991607666,5300
2023-07-21,5.196000099182129,5.196000099182129,5.199999809265137,4.800000190734863,5.139999866485596,13282
2023-07-24,5.579999923706055,5.579999923706055,5.599999904632568,4.878200054168701,5.199999809265137,18832
2023-07-25,5.059999942779541,5.059999942779541,5.800000190734863,5.0,5.800000190734863,23398
2023-07-26,5.3979997634887695,5.3979997634887695,5.679999828338623,5.050000190734863,5.179999828338623,5076
2023-07-27,5.510000228881836,5.510000228881836,5.599999904632568,5.210000038146973,5.599999904632568,4743
2023-07-28,5.383999824523926,5.383999824523926,5.538000106811523,5.26200008392334,5.420000076293945,9650
2023-07-31,5.21999979019165,5.21999979019165,5.484000205993652,5.119999885559082,5.26200008392334,6815
2023-08-01,5.5,5.5,5.797999858856201,5.01200008392334,5.21999979019165,8795
2023-08-02,5.872000217437744,5.872000217437744,6.199999809265137,5.308000087738037,6.179999828338623,23614
2023-08-03,5.300000190734863,5.300000190734863,5.980000019073486,5.139999866485596,5.980000019073486,18966
2023-08-04,5.584000110626221,5.584000110626221,5.998000144958496,5.2220001220703125,5.283999919891357,21410
2023-08-07,5.561999797821045,5.561999797821045,5.579999923706055,5.283999919891357,5.579999923706055,8920
2023-08-08,5.4019999504089355,5.4019999504089355,5.4039998054504395,4.771999835968018,5.400000095367432,27884
2023-08-09,8.277999877929688,8.277999877929688,9.539999961853027,5.239999771118164,5.239999771118164,1459078
2023-08-10,11.76200008392334,11.76200008392334,12.960000038146973,8.520000457763672,8.960000038146973,1687462
2023-08-11,8.800000190734863,8.800000190734863,11.704000473022461,7.978000164031982,11.526000022888184,375487
2023-08-14,7.179999828338623,7.179999828338623,8.333999633789062,7.0,8.333999633789062,106269
2023-08-15,6.645999908447266,6.645999908447266,7.177999973297119,6.00600004196167,6.900000095367432,79579
2023-08-16,6.079999923706055,6.079999923706055,6.610000133514404,5.699999809265137,6.460000038146973,57193
2023-08-17,6.1479997634887695,6.1479997634887695,6.5,5.8979997634887695,5.8979997634887695,30997
2023-08-18,6.019999980926514,6.019999980926514,6.400000095367432,5.809999942779541,6.260000228881836,32551
2023-08-21,6.395999908447266,6.395999908447266,6.519999980926514,6.019999980926514,6.019999980926514,16439
2023-08-22,6.429999828338623,6.429999828338623,6.800000190734863,6.1020002365112305,6.21999979019165,10126
2023-08-23,5.820000171661377,5.820000171661377,6.460000038146973,5.702000141143799,6.460000038146973,22022
2023-08-24,5.693999767303467,5.693999767303467,6.046000003814697,5.599999904632568,5.820000171661377,13156
2023-08-25,5.47599983215332,5.47599983215332,5.685999870300293,5.0,5.685999870300293,16314
2023-08-28,5.51800012588501,5.51800012588501,5.5960001945495605,5.202000141143799,5.47599983215332,10119
2023-08-29,5.326000213623047,5.326000213623047,5.464000225067139,5.176000118255615,5.3979997634887695,7400
2023-08-30,5.386000156402588,5.386000156402588,5.400000095367432,5.202000141143799,5.400000095367432,7817
2023-08-31,5.0,5.0,5.597799777984619,5.0,5.400000095367432,19259
2023-09-01,5.199999809265137,5.199999809265137,5.400000095367432,5.004000186920166,5.019999980926514,6132
2023-09-05,5.578000068664551,5.578000068664551,5.578000068664551,5.203999996185303,5.440000057220459,5367
2023-09-06,5.8979997634887695,5.8979997634887695,5.900000095367432,5.400000095367432,5.464000225067139,6983
2023-09-07,5.53000020980835,5.53000020980835,5.881999969482422,5.409999847412109,5.881999969482422,4126
2023-09-08,5.320000171661377,5.320000171661377,5.499000072479248,5.297999858856201,5.432000160217285,4677
2023-09-11,5.360000133514404,5.360000133514404,5.447999954223633,5.159999847412109,5.179999828338623,7531
2023-09-12,5.400000095367432,5.400000095367432,5.5320000648498535,5.199999809265137,5.334000110626221,9193
2023-09-13,5.521999835968018,5.521999835968018,5.526000022888184,5.329999923706055,5.466000080108643,4937
2023-09-14,6.203999996185303,6.203999996185303,6.354000091552734,5.159999847412109,5.880000114440918,17208
2023-09-15,6.599999904632568,6.599999904632568,6.599999904632568,5.466000080108643,6.559999942779541,18973
2023-09-18,6.440000057220459,6.440000057220459,6.440000057220459,6.0,6.0,11667
2023-09-19,6.881999969482422,6.881999969482422,6.929999828338623,6.5,6.929999828338623,14044
2023-09-20,6.8520002365112305,6.8520002365112305,7.0,6.619999885559082,7.0,9890
2023-09-21,7.420000076293945,7.420000076293945,7.5,6.599999904632568,6.599999904632568,30805
2023-09-22,8.13599967956543,8.13599967956543,8.199999809265137,7.197999954223633,7.197999954223633,27115
2023-09-25,8.0,8.0,8.199999809265137,7.900000095367432,8.13599967956543,8964
2023-09-26,8.0,8.0,8.041999816894531,7.599999904632568,8.0,9770
2023-09-27,8.0600004196167,8.0600004196167,8.197999954223633,7.785999774932861,8.0,11694
2023-09-28,8.0,8.0,8.350000381469727,8.0,8.199999809265137,8430
2023-09-29,8.0,8.0,8.197999954223633,7.72599983215332,7.800000190734863,7565
2023-10-02,8.0,8.0,8.140000343322754,7.802000045776367,7.860000133514404,5782
2023-10-03,8.0,8.0,8.100000381469727,7.829999923706055,8.0,22186
2023-10-04,8.468000411987305,8.468000411987305,8.800000190734863,7.742000102996826,7.742000102996826,9445
2023-10-05,8.0,8.0,8.468000411987305,8.0,8.468000411987305,6060
2023-10-06,8.170000076293945,8.170000076293945,8.399999618530273,7.920000076293945,8.0,4030
2023-10-09,8.064000129699707,8.064000129699707,8.232000350952148,7.874000072479248,8.232000350952148,1610
2023-10-10,8.0,8.0,8.223999977111816,7.902200222015381,8.064000129699707,4794
2023-10-11,8.0,8.0,8.4399995803833,7.889999866485596,8.0,4717
2023-10-12,8.0,8.0,8.199999809265137,7.800000190734863,8.199999809265137,9075
2023-10-13,8.100000381469727,8.100000381469727,8.199999809265137,7.802000045776367,8.199999809265137,6855
2023-10-16,8.0,8.0,8.550000190734863,7.952000141143799,8.263999938964844,9756
2023-10-17,8.0,8.0,8.199999809265137,7.900000095367432,7.955999851226807,7181
2023-10-18,7.800000190734863,7.800000190734863,8.15999984741211,7.800000190734863,7.820000171661377,6564
2023-10-19,7.800000190734863,7.800000190734863,8.163999557495117,7.6020002365112305,8.163999557495117,5406
2023-10-20,7.400000095367432,7.400000095367432,8.14799976348877,7.131999969482422,7.800000190734863,21652
2023-10-23,7.026000022888184,7.026000022888184,7.377999782562256,6.800000190734863,7.377999782562256,11221
2023-10-24,7.0,7.0,7.2179999351501465,6.599999904632568,6.815999984741211,4663
2023-10-25,7.0,7.0,7.380000114440918,6.809999942779541,7.099999904632568,894
2023-10-26,7.0,7.0,7.199999809265137,6.800000190734863,7.0,7121
2023-10-27,7.400000095367432,7.400000095367432,7.929999828338623,6.998000144958496,6.998000144958496,2831
2023-10-30,7.199999809265137,7.199999809265137,7.800000190734863,7.0,7.0,5804
2023-10-31,7.300000190734863,7.300000190734863,7.800000190734863,7.199999809265137,7.199999809265137,20547
2023-11-01,7.5,7.5,7.900000095367432,7.291999816894531,7.619999885559082,7112
2023-11-02,7.5,7.5,7.716000080108643,7.199999809265137,7.199999809265137,12641
2023-11-03,7.949999809265137,7.949999809265137,8.0,7.619999885559082,7.699999809265137,26823
2023-11-06,8.354000091552734,8.354000091552734,8.399999618530273,7.802000045776367,8.0,30204
2023-11-07,7.199999809265137,7.199999809265137,8.600000381469727,6.831999778747559,8.600000381469727,19308
2023-11-08,6.958000183105469,6.958000183105469,7.599999904632568,6.900000095367432,7.0,8645
2023-11-09,6.001999855041504,6.001999855041504,7.099999904632568,5.932000160217285,6.958000183105469,9923
2023-11-10,5.748000144958496,5.748000144958496,6.400000095367432,5.671999931335449,6.302000045776367,3253
2023-11-13,5.406000137329102,5.406000137329102,5.77400016784668,5.001999855041504,5.671999931335449,8233
2023-11-14,5.28000020980835,5.28000020980835,5.980000019073486,5.0320000648498535,5.5320000648498535,8023
2023-11-15,5.400000095367432,5.400000095367432,5.788000106811523,5.2220001220703125,5.688000202178955,8176
2023-11-16,5.099999904632568,5.099999904632568,5.380000114440918,4.811999797821045,5.142000198364258,6452
2023-11-17,5.138000011444092,5.138000011444092,5.3460001945495605,5.001999855041504,5.001999855041504,6034
2023-11-20,4.998000144958496,4.998000144958496,5.3480000495910645,4.745999813079834,5.039999961853027,14152
2023-11-21,4.796000003814697,4.796000003814697,5.038000106811523,4.5,5.0,20405
2023-11-22,4.728000164031982,4.728000164031982,5.038000106811523,4.673999786376953,4.8480000495910645,10682
2023-11-24,4.947999954223633,4.947999954223633,4.947999954223633,4.5,4.636000156402588,3719
2023-11-27,4.820000171661377,4.820000171661377,5.131999969482422,4.5,4.5,8730
2023-11-28,4.802000045776367,4.802000045776367,4.998000144958496,4.6579999923706055,4.98799991607666,6106
2023-11-29,4.754000186920166,4.754000186920166,4.8979997634887695,4.754000186920166,4.789999961853027,10235
2023-11-30,5.061999797821045,5.061999797821045,5.136000156402588,4.676000118255615,4.8480000495910645,5306
2023-12-01,5.0,5.0,5.171199798583984,4.8480000495910645,5.0,8040
2023-12-04,5.0,5.0,5.199999809265137,4.676000118255615,4.74399995803833,18359
2023-12-05,4.639999866485596,4.639999866485596,5.053999900817871,4.297999858856201,4.849999904632568,68124
2023-12-06,5.159999847412109,5.159999847412109,5.3420000076293945,4.599999904632568,4.599999904632568,19484
2023-12-07,4.664000034332275,4.664000034332275,5.113999843597412,4.664000034332275,4.861999988555908,20440
