,Date,Open,High,Low,Close,Adj Close,Volume,isPivot,cross_type,crossed_level,cross_period_ago,pre_cross_break,pivot_high_trend,pivot_low_trend,stop_loss
198,2022-10-04,17.239999771118164,18.07999992370605,17.170000076293945,18.059999465942383,18.059999465942383,1905400,0,2,17.7232,2,0,False,False,
199,2022-10-05,17.940000534057617,18.149999618530277,17.6299991607666,18.049999237060547,18.049999237060547,1237600,0,2,17.7232,3,0,False,False,
200,2022-10-06,18.149999618530277,18.780000686645508,18.0,18.6299991607666,18.6299991607666,1682700,1,2,17.7232,4,0,False,True,16.709999084472656
201,2022-10-07,18.21999931335449,18.270000457763672,16.030000686645508,16.290000915527344,16.290000915527344,2891100,0,1,17.7232,2,0,False,True,
202,2022-10-10,16.280000686645508,16.469999313354492,15.960000038146973,16.1200008392334,16.1200008392334,842100,0,1,17.7232,3,0,False,True,
203,2022-10-11,16.049999237060547,16.360000610351562,15.520000457763672,15.880000114440918,15.880000114440918,1581100,0,1,17.7232,4,0,False,True,
204,2022-10-12,15.93000030517578,15.989999771118164,15.5600004196167,15.649999618530272,15.649999618530272,1232400,0,1,17.7232,5,0,False,True,
205,2022-10-13,15.130000114440918,16.229999542236328,15.079999923706056,16.15999984741211,16.15999984741211,1303800,2,0,,,0,False,True,18.0
206,2022-10-14,16.239999771118164,16.610000610351562,15.68000030517578,15.720000267028809,15.720000267028809,1108100,1,0,,,0,False,True,16.229999542236328
207,2022-10-17,15.880000114440918,16.110000610351562,15.789999961853027,15.960000038146973,15.960000038146973,1330100,0,0,,,0,False,True,
208,2022-10-18,16.209999084472656,16.440000534057617,15.880000114440918,16.030000686645508,16.030000686645508,1200400,0,0,,,0,False,True,
209,2022-10-19,15.649999618530272,16.010000228881836,15.289999961853027,15.600000381469728,15.600000381469728,2212900,2,0,,,0,True,True,15.68000030517578
210,2022-10-20,15.640000343322754,15.989999771118164,15.600000381469728,15.68000030517578,15.68000030517578,1058800,0,0,,,0,True,True,
211,2022-10-21,15.68000030517578,15.9399995803833,15.369999885559082,15.880000114440918,15.880000114440918,1868900,0,0,,,0,True,True,
212,2022-10-24,15.9399995803833,15.979999542236328,15.479999542236328,15.510000228881836,15.510000228881836,1576600,0,0,,,0,True,True,
213,2022-10-25,15.609999656677246,15.899999618530272,15.600000381469728,15.720000267028809,15.720000267028809,1298800,0,0,,,0,True,True,
214,2022-10-26,15.720000267028809,16.229999542236328,15.6899995803833,16.010000228881836,16.010000228881836,1109800,0,0,,,0,True,True,
215,2022-10-27,16.100000381469727,16.309999465942383,15.619999885559082,15.699999809265137,15.699999809265137,968800,0,0,,,0,True,True,
216,2022-10-28,15.760000228881836,16.18000030517578,15.550000190734863,16.1299991607666,16.1299991607666,1229500,2,0,,,0,True,True,15.68000030517578
217,2022-10-31,16.030000686645508,16.299999237060547,15.859999656677246,16.030000686645508,16.030000686645508,1476600,0,0,,,0,False,True,
218,2022-11-01,16.110000610351562,16.34000015258789,15.859999656677246,15.859999656677246,15.859999656677246,1201700,0,0,,,0,False,True,
219,2022-11-02,15.670000076293944,16.780000686645508,15.670000076293944,15.93000030517578,15.93000030517578,1577800,1,0,,,0,False,True,16.18000030517578
220,2022-11-03,15.489999771118164,15.829999923706056,14.289999961853027,14.81999969482422,14.81999969482422,3591500,0,1,15.097916666666666,2,0,False,False,
221,2022-11-04,14.270000457763672,14.670000076293944,13.729999542236328,14.670000076293944,14.670000076293944,3422100,2,1,15.097916666666666,3,0,True,False,15.670000076293944
222,2022-11-07,14.779999732971191,14.890000343322754,14.43000030517578,14.489999771118164,14.489999771118164,1231800,0,1,15.097916666666666,4,0,True,False,
223,2022-11-08,14.600000381469728,15.449999809265137,14.449999809265137,15.300000190734863,15.300000190734863,1576100,0,2,15.097916666666666,2,0,True,False,
224,2022-11-09,15.210000038146973,15.460000038146973,14.9399995803833,14.960000038146973,14.960000038146973,1090900,0,1,15.097916666666666,2,0,True,False,
225,2022-11-10,15.630000114440918,16.520000457763672,15.369999885559082,16.420000076293945,16.420000076293945,1941200,0,2,15.097916666666666,2,0,True,False,
226,2022-11-11,16.3700008392334,16.59000015258789,15.93000030517578,16.389999389648438,16.389999389648438,1097500,1,2,15.097916666666666,3,0,True,True,14.670000076293944
227,2022-11-14,16.31999969482422,16.510000228881836,15.90999984741211,15.920000076293944,15.920000076293944,875400,0,2,15.097916666666666,4,0,True,True,
228,2022-11-15,16.309999465942383,16.440000534057617,15.329999923706056,15.6899995803833,15.6899995803833,1240900,0,2,15.097916666666666,5,0,True,True,
229,2022-11-16,15.760000228881836,15.81999969482422,15.15999984741211,15.1899995803833,15.1899995803833,1029000,0,0,,,0,True,True,
230,2022-11-17,15.06999969482422,15.119999885559082,14.800000190734863,14.979999542236328,14.979999542236328,693800,0,1,15.097916666666666,2,0,True,True,
231,2022-11-18,15.3100004196167,15.420000076293944,15.0,15.149999618530272,15.149999618530272,757200,0,2,15.097916666666666,2,0,True,True,
232,2022-11-21,15.270000457763672,15.270000457763672,14.68000030517578,14.779999732971191,14.779999732971191,716000,0,1,15.097916666666666,2,0,True,True,
233,2022-11-22,14.899999618530272,15.119999885559082,14.619999885559082,15.039999961853027,15.039999961853027,773000,2,1,15.097916666666666,3,0,True,True,15.93000030517578
234,2022-11-23,14.989999771118164,15.260000228881836,14.68000030517578,15.0,15.0,789000,0,1,15.097916666666666,4,0,False,True,
235,2022-11-25,15.039999961853027,15.539999961853027,14.989999771118164,15.109999656677246,15.109999656677246,316900,0,2,15.097916666666666,2,0,False,True,
236,2022-11-28,15.0,15.140000343322754,14.699999809265137,14.770000457763672,14.770000457763672,1098900,0,1,15.097916666666666,2,0,False,True,
237,2022-11-29,14.720000267028809,14.920000076293944,14.5600004196167,14.670000076293944,14.670000076293944,1144900,2,1,15.097916666666666,3,0,False,True,15.93000030517578
238,2022-11-30,14.75,15.59000015258789,14.649999618530272,15.579999923706056,15.579999923706056,1309000,0,2,15.097916666666666,2,0,False,True,
239,2022-12-01,15.600000381469728,15.75,15.06999969482422,15.34000015258789,15.34000015258789,815300,0,2,15.097916666666666,3,0,False,True,
240,2022-12-02,15.18000030517578,15.90999984741211,15.0600004196167,15.760000228881836,15.760000228881836,721000,1,2,15.097916666666666,4,0,False,True,14.920000076293944
241,2022-12-05,15.619999885559082,15.630000114440918,15.0600004196167,15.239999771118164,15.239999771118164,1083100,0,2,15.097916666666666,5,0,False,False,
242,2022-12-06,15.170000076293944,15.1899995803833,14.789999961853027,14.899999618530272,14.899999618530272,883200,0,1,15.097916666666666,2,0,False,False,
243,2022-12-07,14.93000030517578,15.0600004196167,14.65999984741211,14.65999984741211,14.65999984741211,600400,0,1,15.097916666666666,3,0,False,False,
244,2022-12-08,14.720000267028809,14.84000015258789,14.449999809265137,14.630000114440918,14.630000114440918,859700,2,1,15.097916666666666,4,0,True,False,15.0600004196167
245,2022-12-09,14.59000015258789,14.729999542236328,14.479999542236328,14.489999771118164,14.489999771118164,1083800,0,1,15.097916666666666,5,0,True,False,
246,2022-12-12,14.529999732971191,15.65999984741211,14.479999542236328,15.510000228881836,15.510000228881836,1451900,0,2,15.097916666666666,2,0,True,False,
247,2022-12-13,15.789999961853027,16.040000915527344,15.4399995803833,15.81999969482422,15.81999969482422,1274700,0,2,15.097916666666666,3,0,True,False,
248,2022-12-14,15.699999809265137,16.1299991607666,15.479999542236328,15.779999732971191,15.779999732971191,1053600,1,2,15.097916666666666,4,0,True,True,14.84000015258789
249,2022-12-15,15.630000114440918,15.75,14.90999984741211,15.06999969482422,15.06999969482422,1256700,0,1,15.097916666666666,2,0,True,True,
250,2022-12-16,14.93000030517578,15.5,14.869999885559082,15.390000343322754,15.390000343322754,1819800,0,2,15.097916666666666,2,0,True,True,
251,2022-12-19,15.390000343322754,15.479999542236328,14.880000114440918,15.100000381469728,15.100000381469728,1054900,0,2,15.097916666666666,3,0,True,True,
252,2022-12-20,15.0,15.550000190734863,14.800000190734863,15.449999809265137,15.449999809265137,936500,2,2,15.097916666666666,4,0,True,True,15.479999542236328
253,2022-12-21,15.470000267028809,15.65999984741211,15.100000381469728,15.3100004196167,15.3100004196167,1155200,0,2,15.097916666666666,5,0,True,True,
254,2022-12-22,15.15999984741211,15.829999923706056,15.0600004196167,15.81999969482422,15.81999969482422,1356800,1,0,,,0,True,True,15.550000190734863
255,2022-12-23,15.739999771118164,15.829999923706056,15.369999885559082,15.470000267028809,15.470000267028809,1435100,0,0,,,0,True,False,
256,2022-12-27,15.510000228881836,15.609999656677246,15.260000228881836,15.300000190734863,15.300000190734863,709600,0,0,,,0,True,False,
257,2022-12-28,15.329999923706056,15.710000038146973,15.079999923706056,15.279999732971191,15.279999732971191,804700,0,0,,,0,True,False,
258,2022-12-29,15.4399995803833,16.200000762939453,15.25,15.949999809265137,15.949999809265137,1005300,0,0,,,0,True,False,
259,2022-12-30,15.800000190734863,15.979999542236328,15.539999961853027,15.920000076293944,15.920000076293944,814600,0,0,,,0,True,False,
260,2023-01-03,16.549999237060547,16.700000762939453,15.770000457763672,16.31999969482422,16.31999969482422,1030300,0,0,,,0,True,False,
261,2023-01-04,16.399999618530273,17.1200008392334,16.399999618530273,17.100000381469727,17.100000381469727,1319600,0,0,,,0,True,False,
262,2023-01-05,17.0,17.270000457763672,16.760000228881836,17.219999313354492,17.219999313354492,866000,0,0,,,0,True,False,
263,2023-01-06,17.3700008392334,17.56999969482422,17.040000915527344,17.299999237060547,17.299999237060547,1261500,1,0,,,0,True,False,15.550000190734863
264,2023-01-09,17.1299991607666,17.219999313354492,16.700000762939453,16.860000610351562,16.860000610351562,1365800,0,0,,,0,True,False,
265,2023-01-10,16.860000610351562,17.450000762939453,16.780000686645508,17.299999237060547,17.299999237060547,950000,0,0,,,0,True,False,
266,2023-01-11,17.219999313354492,17.219999313354492,16.739999771118164,17.020000457763672,17.020000457763672,891600,0,0,,,0,True,False,
267,2023-01-12,17.030000686645508,18.38999938964844,16.81999969482422,18.34000015258789,18.34000015258789,1536400,0,2,17.7232,2,0,True,False,
268,2023-01-13,18.149999618530277,18.770000457763672,18.149999618530277,18.399999618530277,18.399999618530277,1592000,1,2,17.7232,3,0,True,False,15.550000190734863
269,2023-01-17,18.280000686645508,18.32999992370605,17.760000228881836,18.049999237060547,18.049999237060547,1044400,0,2,17.7232,4,0,True,False,
270,2023-01-18,18.1200008392334,18.489999771118164,17.889999389648438,17.969999313354492,17.969999313354492,1276700,0,2,17.7232,5,0,True,False,
271,2023-01-19,17.850000381469727,18.5,17.850000381469727,18.479999542236328,18.479999542236328,968800,0,0,,,0,True,False,
272,2023-01-20,18.670000076293945,19.3799991607666,18.530000686645508,19.350000381469727,19.350000381469727,1988100,0,0,,,0,True,False,
273,2023-01-23,19.3799991607666,19.739999771118164,18.959999084472656,19.09000015258789,19.09000015258789,2509700,1,0,,,0,True,False,15.550000190734863
274,2023-01-24,19.01000022888184,19.540000915527344,18.8799991607666,19.0,19.0,915200,0,0,,,0,True,False,
275,2023-01-25,18.850000381469727,19.18000030517578,18.399999618530277,18.690000534057617,18.690000534057617,943900,0,0,,,0,True,False,
276,2023-01-26,18.790000915527344,18.959999084472656,18.399999618530277,18.65999984741211,18.65999984741211,1382500,0,0,,,0,True,False,
277,2023-01-27,18.56999969482422,18.770000457763672,18.38999938964844,18.56999969482422,18.56999969482422,935200,2,0,,,0,True,False,18.959999084472656
278,2023-01-30,18.549999237060547,18.729999542236328,18.420000076293945,18.530000686645508,18.530000686645508,1225300,0,0,,,0,True,False,
279,2023-01-31,18.63999938964844,19.059999465942383,18.63999938964844,19.030000686645508,19.030000686645508,1016200,0,0,,,0,True,False,
280,2023-02-01,18.96999931335449,19.149999618530277,18.76000022888184,18.93000030517578,18.93000030517578,1246500,0,0,,,0,True,False,
281,2023-02-02,19.0,19.93000030517578,18.950000762939453,19.90999984741211,19.90999984741211,1365900,0,0,,,0,True,False,
282,2023-02-03,19.540000915527344,20.11000061035156,19.530000686645508,19.82999992370605,19.82999992370605,1232900,0,0,,,0,True,False,
283,2023-02-06,19.75,20.020000457763672,19.729999542236328,19.850000381469727,19.850000381469727,1088000,0,0,,,0,True,False,
284,2023-02-07,19.81999969482422,20.18000030517578,19.739999771118164,20.11000061035156,20.11000061035156,1318400,1,0,,,0,True,True,18.770000457763672
285,2023-02-08,19.940000534057617,20.1299991607666,19.71999931335449,19.71999931335449,19.71999931335449,1647700,0,0,,,0,True,True,
286,2023-02-09,19.96999931335449,20.0,19.030000686645508,19.1299991607666,19.1299991607666,1310800,0,0,,,0,True,True,
287,2023-02-10,19.100000381469727,19.200000762939453,18.90999984741211,18.96999931335449,18.96999931335449,731400,0,0,,,0,True,True,
288,2023-02-13,18.959999084472656,19.3799991607666,18.809999465942383,19.18000030517578,19.18000030517578,590800,0,0,,,0,True,True,
289,2023-02-14,19.15999984741211,19.450000762939453,18.920000076293945,19.100000381469727,19.100000381469727,939400,0,0,,,0,True,True,
290,2023-02-15,18.989999771118164,19.299999237060547,18.63999938964844,18.96999931335449,18.96999931335449,1039000,0,0,,,0,True,True,
291,2023-02-16,18.850000381469727,18.899999618530277,18.649999618530277,18.709999084472656,18.709999084472656,1614300,0,0,,,0,True,True,
292,2023-02-17,18.780000686645508,19.38999938964844,18.520000457763672,19.3700008392334,19.3700008392334,1361400,2,0,,,0,True,True,19.739999771118164
293,2023-02-21,19.059999465942383,19.15999984741211,18.600000381469727,18.6200008392334,18.6200008392334,1628900,0,0,,,0,True,True,
294,2023-02-22,18.649999618530277,18.979999542236328,18.6299991607666,18.959999084472656,18.959999084472656,1163700,0,0,,,0,True,True,
295,2023-02-23,18.96999931335449,19.209999084472656,18.600000381469727,19.100000381469727,19.100000381469727,1006400,0,0,,,0,True,True,
296,2023-02-24,18.780000686645508,19.020000457763672,18.770000457763672,18.920000076293945,18.920000076293945,1205300,0,0,,,0,True,True,
297,2023-02-27,19.13999938964844,19.450000762939453,19.030000686645508,19.399999618530277,19.399999618530277,1757800,0,0,,,0,True,True,
298,2023-02-28,19.850000381469727,21.8700008392334,19.350000381469727,20.690000534057617,20.690000534057617,3622600,1,0,,,0,True,True,19.38999938964844
299,2023-03-01,20.790000915527344,21.290000915527344,20.5,20.920000076293945,20.920000076293945,2276200,0,0,,,0,True,False,
300,2023-03-02,20.81999969482422,20.90999984741211,20.049999237060547,20.290000915527344,20.290000915527344,2040800,0,0,,,0,True,False,
301,2023-03-03,20.51000022888184,20.540000915527344,19.96999931335449,20.34000015258789,20.34000015258789,2014200,0,0,,,0,True,False,
302,2023-03-06,20.420000076293945,20.690000534057617,19.959999084472656,20.6299991607666,20.6299991607666,1778400,2,0,,,0,True,False,19.350000381469727
303,2023-03-07,20.690000534057617,20.81999969482422,20.31999969482422,20.36000061035156,20.36000061035156,1532800,0,0,,,0,False,False,
304,2023-03-08,20.459999084472656,20.81999969482422,20.11000061035156,20.770000457763672,20.770000457763672,1433900,0,0,,,0,False,False,
305,2023-03-09,20.86000061035156,21.020000457763672,20.209999084472656,20.51000022888184,20.51000022888184,1557900,1,0,,,0,False,True,20.690000534057617
306,2023-03-10,20.809999465942383,20.809999465942383,19.96999931335449,20.3700008392334,20.3700008392334,2390100,0,0,,,0,False,True,
307,2023-03-13,20.06999969482422,20.149999618530277,18.729999542236328,19.40999984741211,19.40999984741211,6512900,2,0,,,0,False,True,20.209999084472656
308,2023-03-14,20.06999969482422,20.780000686645508,19.75,20.3799991607666,20.3799991607666,3425800,0,0,,,0,False,True,
309,2023-03-15,20.09000015258789,20.209999084472656,19.399999618530277,19.850000381469727,19.850000381469727,2102000,0,0,,,0,False,True,
310,2023-03-16,19.799999237060547,20.82999992370605,19.46999931335449,20.6200008392334,20.6200008392334,1774900,1,0,,,0,False,True,20.149999618530277
311,2023-03-17,20.43000030517578,20.43000030517578,19.71999931335449,19.799999237060547,19.799999237060547,4753300,0,0,,,0,False,True,
312,2023-03-20,19.989999771118164,20.25,19.76000022888184,19.76000022888184,19.76000022888184,1361200,0,0,,,0,False,True,
313,2023-03-21,19.899999618530277,20.030000686645508,19.32999992370605,19.450000762939453,19.450000762939453,1367400,0,0,,,0,False,True,
314,2023-03-22,19.38999938964844,19.38999938964844,18.479999542236328,18.5,18.5,1461700,0,0,,,0,False,True,
315,2023-03-23,18.71999931335449,18.850000381469727,18.11000061035156,18.31999969482422,18.31999969482422,1155800,0,0,,,0,False,True,
316,2023-03-24,18.209999084472656,18.309999465942383,17.93000030517578,18.239999771118164,18.239999771118164,1408500,2,0,,,0,False,True,19.46999931335449
317,2023-03-27,18.420000076293945,18.71999931335449,18.15999984741211,18.600000381469727,18.600000381469727,1018200,0,0,,,0,False,True,
318,2023-03-28,18.530000686645508,18.709999084472656,18.26000022888184,18.43000030517578,18.43000030517578,772400,0,0,,,0,False,True,
319,2023-03-29,18.51000022888184,18.989999771118164,18.38999938964844,18.979999542236328,18.979999542236328,1127100,0,0,,,0,False,True,
320,2023-03-30,19.100000381469727,19.100000381469727,18.399999618530277,18.700000762939453,18.700000762939453,1495400,0,0,,,0,False,True,
321,2023-03-31,18.88999938964844,19.100000381469727,18.649999618530277,18.81999969482422,18.81999969482422,1539200,0,0,,,0,False,True,
322,2023-04-03,18.68000030517578,19.06999969482422,18.65999984741211,18.93000030517578,18.93000030517578,691100,0,0,,,0,False,True,
323,2023-04-04,19.030000686645508,19.13999938964844,18.200000762939453,18.479999542236328,18.479999542236328,2253400,1,0,,,0,False,True,18.309999465942383
324,2023-04-05,18.440000534057617,18.700000762939453,18.239999771118164,18.280000686645508,18.280000686645508,882200,0,0,,,0,False,False,
325,2023-04-06,18.15999984741211,18.46999931335449,18.1200008392334,18.350000381469727,18.350000381469727,1266400,0,0,,,0,False,False,
326,2023-04-10,18.13999938964844,18.170000076293945,17.709999084472656,17.799999237060547,17.799999237060547,987500,2,0,,,0,True,False,18.200000762939453
327,2023-04-11,17.780000686645508,18.21999931335449,17.780000686645508,18.09000015258789,18.09000015258789,1691300,0,0,,,0,True,False,
328,2023-04-12,18.309999465942383,18.549999237060547,18.13999938964844,18.34000015258789,18.34000015258789,1181800,0,0,,,0,True,False,
329,2023-04-13,18.459999084472656,18.8799991607666,18.32999992370605,18.520000457763672,18.520000457763672,1523700,0,0,,,0,True,False,
330,2023-04-14,18.479999542236328,18.479999542236328,17.75,17.989999771118164,17.989999771118164,1451900,2,0,,,0,True,False,18.200000762939453
331,2023-04-17,18.1299991607666,19.459999084472656,18.07999992370605,19.3700008392334,19.3700008392334,2192800,0,0,,,0,True,False,
332,2023-04-18,19.489999771118164,19.81999969482422,19.049999237060547,19.71999931335449,19.71999931335449,1810300,0,0,,,0,True,False,
333,2023-04-19,19.63999938964844,20.170000076293945,19.530000686645508,20.020000457763672,20.020000457763672,1290900,0,0,,,0,True,False,
334,2023-04-20,19.989999771118164,20.40999984741211,19.65999984741211,19.96999931335449,19.96999931335449,1125100,1,0,,,0,True,False,18.479999542236328
335,2023-04-21,19.920000076293945,20.1200008392334,19.709999084472656,20.09000015258789,20.09000015258789,1007600,0,0,,,0,True,False,
336,2023-04-24,20.07999992370605,20.190000534057617,19.899999618530277,20.13999938964844,20.13999938964844,668300,0,0,,,0,True,False,
337,2023-04-25,20.1299991607666,20.299999237060547,19.93000030517578,20.11000061035156,20.11000061035156,938300,0,0,,,0,True,False,
338,2023-04-26,20.049999237060547,20.43000030517578,19.899999618530277,20.309999465942383,20.309999465942383,980000,0,0,,,0,True,False,
339,2023-04-27,20.38999938964844,20.6200008392334,20.13999938964844,20.5,20.5,886600,0,0,,,0,True,False,
340,2023-04-28,20.51000022888184,21.489999771118164,20.40999984741211,21.32999992370605,21.32999992370605,1440600,0,2,21.10625,2,0,True,False,
341,2023-05-01,21.18000030517578,21.86000061035156,21.15999984741211,21.75,21.75,1238500,0,2,21.10625,3,0,True,False,
342,2023-05-02,21.6200008392334,21.899999618530277,21.270000457763672,21.3799991607666,21.3799991607666,1313100,0,2,21.10625,4,0,True,False,
343,2023-05-03,21.459999084472656,21.850000381469727,21.07999992370605,21.200000762939453,21.200000762939453,1614400,0,2,21.10625,5,0,True,False,
344,2023-05-04,21.059999465942383,21.690000534057617,20.6299991607666,21.549999237060547,21.549999237060547,1135500,0,0,,,0,True,False,
345,2023-05-05,21.65999984741211,22.040000915527344,21.25,21.93000030517578,21.93000030517578,1147500,0,0,,,0,True,False,
346,2023-05-08,22.06999969482422,22.1200008392334,21.399999618530277,21.549999237060547,21.549999237060547,2045100,1,0,,,0,True,False,18.479999542236328
347,2023-05-09,21.59000015258789,21.700000762939453,20.420000076293945,21.43000030517578,21.43000030517578,1790600,2,0,,,0,True,False,21.399999618530277
348,2023-05-10,21.709999084472656,21.90999984741211,21.34000015258789,21.649999618530277,21.649999618530277,1769700,0,0,,,0,True,False,
349,2023-05-11,21.6299991607666,21.709999084472656,21.18000030517578,21.34000015258789,21.34000015258789,1340700,0,0,,,0,True,False,
350,2023-05-12,21.350000381469727,21.530000686645508,21.13999938964844,21.46999931335449,21.46999931335449,922800,0,0,,,0,True,False,
351,2023-05-15,21.549999237060547,22.149999618530277,21.46999931335449,22.1200008392334,22.1200008392334,840600,0,0,,,0,True,False,
352,2023-05-16,21.790000915527344,22.040000915527344,21.59000015258789,21.8799991607666,21.8799991607666,2057100,0,0,,,0,True,False,
353,2023-05-17,21.989999771118164,22.780000686645508,21.989999771118164,22.68000030517578,22.68000030517578,1264100,0,0,,,0,True,False,
354,2023-05-18,22.5,23.229999542236328,22.38999938964844,23.200000762939453,23.200000762939453,1516100,0,0,,,0,True,False,
355,2023-05-19,23.520000457763672,24.31999969482422,23.479999542236328,24.309999465942383,24.309999465942383,1837700,0,2,24.254285714285714,2,0,True,False,
356,2023-05-22,24.31999969482422,24.850000381469727,24.0,24.799999237060547,24.799999237060547,1470100,0,2,24.254285714285714,3,0,True,False,
357,2023-05-23,24.770000457763672,25.729999542236328,24.63999938964844,25.540000915527344,25.540000915527344,1750700,0,2,24.254285714285714,4,0,True,False,
358,2023-05-24,25.420000076293945,25.670000076293945,25.030000686645508,25.649999618530277,25.649999618530277,2157800,0,2,24.254285714285714,5,0,True,False,
359,2023-05-25,26.0,26.040000915527344,24.049999237060547,24.450000762939453,24.450000762939453,2244300,1,0,,,0,True,False,21.700000762939453
360,2023-05-26,24.38999938964844,24.799999237060547,24.350000381469727,24.780000686645508,24.780000686645508,1208300,0,0,,,0,True,False,
361,2023-05-30,24.780000686645508,24.979999542236328,23.65999984741211,23.790000915527344,23.790000915527344,1254000,0,1,24.254285714285714,2,0,True,False,
362,2023-05-31,23.850000381469727,24.780000686645508,23.399999618530277,23.5,23.5,1832400,0,1,24.254285714285714,3,0,True,False,
363,2023-06-01,23.11000061035156,23.940000534057617,22.350000381469727,23.899999618530277,23.899999618530277,1139400,2,1,24.254285714285714,4,0,True,False,24.049999237060547
364,2023-06-02,24.100000381469727,24.61000061035156,24.01000022888184,24.61000061035156,24.61000061035156,1089100,0,2,24.254285714285714,2,0,True,False,
365,2023-06-05,24.36000061035156,24.40999984741211,23.90999984741211,23.96999931335449,23.96999931335449,913700,0,1,24.254285714285714,2,0,True,False,
366,2023-06-06,24.020000457763672,24.229999542236328,23.8700008392334,23.989999771118164,23.989999771118164,1121300,0,1,24.254285714285714,3,0,True,False,
367,2023-06-07,24.07999992370605,24.799999237060547,23.75,24.6299991607666,24.6299991607666,944600,2,2,24.254285714285714,2,0,True,False,24.049999237060547
368,2023-06-08,24.36000061035156,25.549999237060547,24.36000061035156,25.09000015258789,25.09000015258789,1649100,1,2,24.254285714285714,3,0,False,True,24.799999237060547
369,2023-06-09,25.020000457763672,25.229999542236328,24.63999938964844,24.71999931335449,24.71999931335449,691400,0,2,24.254285714285714,4,0,False,True,
370,2023-06-12,24.8799991607666,25.040000915527344,24.36000061035156,24.61000061035156,24.61000061035156,1598500,0,2,24.254285714285714,5,0,False,True,
371,2023-06-13,24.63999938964844,25.09000015258789,24.63999938964844,25.030000686645508,25.030000686645508,984000,0,0,,,0,False,True,
372,2023-06-14,25.200000762939453,25.200000762939453,24.06999969482422,24.13999938964844,24.13999938964844,1834300,0,1,24.254285714285714,2,0,False,True,
373,2023-06-15,24.149999618530277,24.57999992370605,24.06999969482422,24.38999938964844,24.38999938964844,1091700,0,2,24.254285714285714,2,0,False,True,
374,2023-06-16,24.690000534057617,24.690000534057617,23.979999542236328,24.06999969482422,24.06999969482422,1284700,0,1,24.254285714285714,2,0,False,True,
375,2023-06-20,23.86000061035156,24.040000915527344,23.520000457763672,23.84000015258789,23.84000015258789,1690500,0,1,24.254285714285714,3,0,False,True,
376,2023-06-21,23.82999992370605,24.1200008392334,23.36000061035156,24.09000015258789,24.09000015258789,643500,2,1,24.254285714285714,4,0,True,True,24.36000061035156
377,2023-06-22,23.959999084472656,24.459999084472656,23.799999237060547,24.040000915527344,24.040000915527344,709500,0,1,24.254285714285714,5,0,True,True,
378,2023-06-23,23.799999237060547,24.57999992370605,23.770000457763672,24.51000022888184,24.51000022888184,1824100,0,2,24.254285714285714,2,0,True,True,
379,2023-06-26,24.450000762939453,24.649999618530277,23.809999465942383,23.86000061035156,23.86000061035156,1134500,0,1,24.254285714285714,2,0,True,True,
380,2023-06-27,23.940000534057617,24.399999618530277,23.84000015258789,24.21999931335449,24.21999931335449,1372000,0,1,24.254285714285714,3,0,True,True,
381,2023-06-28,24.350000381469727,24.549999237060547,24.0,24.170000076293945,24.170000076293945,1146100,0,1,24.254285714285714,4,0,True,True,
382,2023-06-29,24.15999984741211,24.850000381469727,23.96999931335449,24.0,24.0,1038700,1,1,24.254285714285714,5,0,True,True,24.1200008392334
383,2023-06-30,24.15999984741211,24.239999771118164,23.90999984741211,23.950000762939453,23.950000762939453,1036100,0,0,,,0,True,False,
384,2023-07-03,23.84000015258789,24.149999618530277,23.68000030517578,24.0,24.0,1567000,0,0,,,0,True,False,
385,2023-07-05,23.96999931335449,24.309999465942383,23.670000076293945,24.15999984741211,24.15999984741211,1040200,2,0,,,0,True,False,23.96999931335449
386,2023-07-06,24.040000915527344,24.31999969482422,23.979999542236328,24.229999542236328,24.229999542236328,829400,0,0,,,0,True,False,
387,2023-07-07,24.31999969482422,24.920000076293945,24.309999465942383,24.399999618530277,24.399999618530277,1262400,0,2,24.254285714285714,2,0,True,False,
388,2023-07-10,24.270000457763672,24.770000457763672,24.030000686645508,24.770000457763672,24.770000457763672,1177400,0,2,24.254285714285714,3,0,True,False,
389,2023-07-11,24.790000915527344,25.059999465942383,24.459999084472656,24.86000061035156,24.86000061035156,968600,0,2,24.254285714285714,4,0,True,False,
390,2023-07-12,25.0,26.059999465942383,24.93000030517578,25.86000061035156,25.86000061035156,1440600,0,2,24.254285714285714,5,0,True,False,
391,2023-07-13,25.920000076293945,26.09000015258789,25.690000534057617,25.799999237060547,25.799999237060547,2224800,0,0,,,0,True,False,
392,2023-07-14,30.06999969482422,32.88999938964844,28.729999542236328,32.18000030517578,32.18000030517578,9340100,0,2,28.812222222222225,2,0,True,False,
393,2023-07-17,32.7400016784668,33.7400016784668,31.899999618530277,33.470001220703125,33.470001220703125,3630500,0,2,28.812222222222225,3,0,True,False,
394,2023-07-18,33.61000061035156,33.9900016784668,32.900001525878906,32.9900016784668,32.9900016784668,2376300,1,2,28.812222222222225,4,0,True,True,24.309999465942383
395,2023-07-19,33.060001373291016,33.130001068115234,31.459999084472656,31.90999984741211,31.90999984741211,2207200,0,2,28.812222222222225,5,0,True,True,
396,2023-07-20,31.959999084472656,32.290000915527344,31.030000686645508,31.26000022888184,31.26000022888184,2385800,0,0,,,0,True,True,
397,2023-07-21,31.59000015258789,31.600000381469727,30.6299991607666,30.799999237060547,30.799999237060547,2755500,0,0,,,0,True,True,
